claim_id	occurrence_id	section	paragraph	citation_key	work	claim_type	affirmation_pt	source_excerpt	fact_checked	pages
CLM-143	CIT-039	4.5 Validações e falsificações	7	rambachan_more_2023	A more credible approach to parallel trends	DIRECT	O procedimento de Rambachan e Roth (2023) contempla restrições de suavidade.	6. Sensibilidade a tendências prévias. O procedimento de Rambachan e Roth (2023), nas restrições de magnitudes relativas e de suavidade, que substitui o teste binário de tendências paralelas por uma pergunta sobre quanta violação o resultado suporta.		
CLM-144	CIT-039	4.5 Validações e falsificações	7	rambachan_more_2023	A more credible approach to parallel trends	DIRECT	O procedimento de Rambachan e Roth (2023) substitui um teste binário de tendências paralelas por uma análise de quanta violação o resultado suporta.	6. Sensibilidade a tendências prévias. O procedimento de Rambachan e Roth (2023), nas restrições de magnitudes relativas e de suavidade, que substitui o teste binário de tendências paralelas por uma pergunta sobre quanta violação o resultado suporta.		
CLM-145	CIT-040	5.1 Resultados médios nacionais	13	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) não encontram diferenças significativas no emprego agregado entre ocupações mais e menos expostas.	Brynjolfsson, Chandar e Chen (2025), principal referência desta seção, também não encontram diferenças significativas no emprego agregado entre ocupações mais e menos expostas e enfrentam o mesmo problema de tendências paralelas: ocupações altamente expostas foram atingidas de forma distinta pela pandemia de Covid-19, o que contamina a linha de base anterior ao ChatGPT.		
CLM-146	CIT-040	5.1 Resultados médios nacionais	13	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) enfrentam um problema de tendências paralelas.	Brynjolfsson, Chandar e Chen (2025), principal referência desta seção, também não encontram diferenças significativas no emprego agregado entre ocupações mais e menos expostas e enfrentam o mesmo problema de tendências paralelas: ocupações altamente expostas foram atingidas de forma distinta pela pandemia de Covid-19, o que contamina a linha de base anterior ao ChatGPT.		
CLM-147	CIT-040	5.1 Resultados médios nacionais	13	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	No estudo, ocupações altamente expostas foram afetadas pela pandemia de Covid-19 de maneira distinta.	Brynjolfsson, Chandar e Chen (2025), principal referência desta seção, também não encontram diferenças significativas no emprego agregado entre ocupações mais e menos expostas e enfrentam o mesmo problema de tendências paralelas: ocupações altamente expostas foram atingidas de forma distinta pela pandemia de Covid-19, o que contamina a linha de base anterior ao ChatGPT.		
CLM-148	CIT-040	5.1 Resultados médios nacionais	13	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	O efeito diferencial da pandemia sobre ocupações altamente expostas contamina a linha de base anterior ao ChatGPT.	Brynjolfsson, Chandar e Chen (2025), principal referência desta seção, também não encontram diferenças significativas no emprego agregado entre ocupações mais e menos expostas e enfrentam o mesmo problema de tendências paralelas: ocupações altamente expostas foram atingidas de forma distinta pela pandemia de Covid-19, o que contamina a linha de base anterior ao ChatGPT.		
CLM-149	CIT-041	5.1 Resultados médios nacionais	13	humlum_still_2025	Still waters, rapid currents: Early labor market transformation under generative AI	DIRECT	Humlum e Vestergaard (2025) utilizam dados administrativos da Dinamarca.	Humlum e Vestergaard (2025), com dados administrativos da Dinamarca, reportam efeitos nulos e precisos sobre ganhos e horas mesmo dois anos após o ChatGPT;		
CLM-150	CIT-041	5.1 Resultados médios nacionais	13	humlum_still_2025	Still waters, rapid currents: Early labor market transformation under generative AI	DIRECT	Humlum e Vestergaard (2025) reportam efeitos nulos e precisos sobre ganhos mesmo dois anos após o ChatGPT.	Humlum e Vestergaard (2025), com dados administrativos da Dinamarca, reportam efeitos nulos e precisos sobre ganhos e horas mesmo dois anos após o ChatGPT;		
CLM-151	CIT-041	5.1 Resultados médios nacionais	13	humlum_still_2025	Still waters, rapid currents: Early labor market transformation under generative AI	DIRECT	Humlum e Vestergaard (2025) reportam efeitos nulos e precisos sobre horas trabalhadas mesmo dois anos após o ChatGPT.	Humlum e Vestergaard (2025), com dados administrativos da Dinamarca, reportam efeitos nulos e precisos sobre ganhos e horas mesmo dois anos após o ChatGPT;		
CLM-152	CIT-042	5.1 Resultados médios nacionais	13	chandar_tracking_2025	Tracking employment changes in AI-exposed jobs	DIRECT	Análises de Chandar (2025) com a Current Population Survey dos Estados Unidos não identificam diferenças sistemáticas entre ocupações expostas e não expostas.	análises com a Current Population Survey dos Estados Unidos (Chandar, 2025) não identificam diferenças sistemáticas entre ocupações expostas e não expostas;		
CLM-153	CIT-043	5.1 Resultados médios nacionais	13	aldasoro_ai_2026	AI adoption, productivity and employment: Evidence from european firms	DIRECT	Aldasoro et al. (2026) analisam mais de 12 mil firmas não financeiras da União Europeia e dos Estados Unidos.	e Aldasoro et al. (2026), com mais de 12 mil firmas não financeiras da União Europeia e dos Estados Unidos, associam a adoção de IA a um aumento de 4% na produtividade do trabalho, sem efeito adverso sobre o emprego no nível da firma no curto prazo.		
CLM-154	CIT-043	5.1 Resultados médios nacionais	13	aldasoro_ai_2026	AI adoption, productivity and employment: Evidence from european firms	DIRECT	Aldasoro et al. (2026) associam a adoção de IA a um aumento de 4% na produtividade do trabalho.	e Aldasoro et al. (2026), com mais de 12 mil firmas não financeiras da União Europeia e dos Estados Unidos, associam a adoção de IA a um aumento de 4% na produtividade do trabalho, sem efeito adverso sobre o emprego no nível da firma no curto prazo.		
CLM-155	CIT-043	5.1 Resultados médios nacionais	13	aldasoro_ai_2026	AI adoption, productivity and employment: Evidence from european firms	DIRECT	Aldasoro et al. (2026) não encontram efeito adverso de curto prazo sobre o emprego no nível da firma.	e Aldasoro et al. (2026), com mais de 12 mil firmas não financeiras da União Europeia e dos Estados Unidos, associam a adoção de IA a um aumento de 4% na produtividade do trabalho, sem efeito adverso sobre o emprego no nível da firma no curto prazo.		
CLM-156	CIT-044	5.1 Resultados médios nacionais	13	hosseini_maasoum_generative_2025	Generative AI as seniority-biased technological change: Evidence from u.s. Résumé and job posting data	DIRECT	A contração do emprego em firmas que adotam IA decorre sobretudo da desaceleração das contratações.	A leitura de que os sinais negativos simultâneos em admissões e desligamentos refletem menor rotatividade, e não destruição de vínculos, também encontra respaldo direto: Hosseini Maasoum e Lichtinger (2025) mostram que a contração do emprego em firmas que adotam IA vem sobretudo da desaceleração das contratações, acompanhada de queda nos desligamentos, e Klein Teeselink (2025), no Reino Unido, documenta reduções tanto no emprego quanto nas novas vagas; o artigo descreve a queda das vagas como gradual e com cronologia semelhante à do estoque, não como anterior a qualquer ajuste no emprego.		
CLM-157	CIT-044	5.1 Resultados médios nacionais	13	hosseini_maasoum_generative_2025	Generative AI as seniority-biased technological change: Evidence from u.s. Résumé and job posting data	DIRECT	A desaceleração das contratações em firmas que adotam IA é acompanhada por queda nos desligamentos.	A leitura de que os sinais negativos simultâneos em admissões e desligamentos refletem menor rotatividade, e não destruição de vínculos, também encontra respaldo direto: Hosseini Maasoum e Lichtinger (2025) mostram que a contração do emprego em firmas que adotam IA vem sobretudo da desaceleração das contratações, acompanhada de queda nos desligamentos, e Klein Teeselink (2025), no Reino Unido, documenta reduções tanto no emprego quanto nas novas vagas; o artigo descreve a queda das vagas como gradual e com cronologia semelhante à do estoque, não como anterior a qualquer ajuste no emprego.		
CLM-158	CIT-045	5.1 Resultados médios nacionais	13	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	DIRECT	No Reino Unido, Klein Teeselink (2025) documenta redução do emprego.	A leitura de que os sinais negativos simultâneos em admissões e desligamentos refletem menor rotatividade, e não destruição de vínculos, também encontra respaldo direto: Hosseini Maasoum e Lichtinger (2025) mostram que a contração do emprego em firmas que adotam IA vem sobretudo da desaceleração das contratações, acompanhada de queda nos desligamentos, e Klein Teeselink (2025), no Reino Unido, documenta reduções tanto no emprego quanto nas novas vagas; o artigo descreve a queda das vagas como gradual e com cronologia semelhante à do estoque, não como anterior a qualquer ajuste no emprego.		
CLM-159	CIT-045	5.1 Resultados médios nacionais	13	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	DIRECT	No Reino Unido, Klein Teeselink (2025) documenta redução das novas vagas.	A leitura de que os sinais negativos simultâneos em admissões e desligamentos refletem menor rotatividade, e não destruição de vínculos, também encontra respaldo direto: Hosseini Maasoum e Lichtinger (2025) mostram que a contração do emprego em firmas que adotam IA vem sobretudo da desaceleração das contratações, acompanhada de queda nos desligamentos, e Klein Teeselink (2025), no Reino Unido, documenta reduções tanto no emprego quanto nas novas vagas; o artigo descreve a queda das vagas como gradual e com cronologia semelhante à do estoque, não como anterior a qualquer ajuste no emprego.		
CLM-160	CIT-045	5.1 Resultados médios nacionais	13	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	AUTHOR_INFERENCE	Klein Teeselink (2025) descreve a redução das vagas como gradual.	A leitura de que os sinais negativos simultâneos em admissões e desligamentos refletem menor rotatividade, e não destruição de vínculos, também encontra respaldo direto: Hosseini Maasoum e Lichtinger (2025) mostram que a contração do emprego em firmas que adotam IA vem sobretudo da desaceleração das contratações, acompanhada de queda nos desligamentos, e Klein Teeselink (2025), no Reino Unido, documenta reduções tanto no emprego quanto nas novas vagas; o artigo descreve a queda das vagas como gradual e com cronologia semelhante à do estoque, não como anterior a qualquer ajuste no emprego.		
CLM-161	CIT-045	5.1 Resultados médios nacionais	13	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	AUTHOR_INFERENCE	A redução das vagas apresenta cronologia semelhante à redução do estoque de emprego.	A leitura de que os sinais negativos simultâneos em admissões e desligamentos refletem menor rotatividade, e não destruição de vínculos, também encontra respaldo direto: Hosseini Maasoum e Lichtinger (2025) mostram que a contração do emprego em firmas que adotam IA vem sobretudo da desaceleração das contratações, acompanhada de queda nos desligamentos, e Klein Teeselink (2025), no Reino Unido, documenta reduções tanto no emprego quanto nas novas vagas; o artigo descreve a queda das vagas como gradual e com cronologia semelhante à do estoque, não como anterior a qualquer ajuste no emprego.		
CLM-162	CIT-045	5.1 Resultados médios nacionais	13	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	AUTHOR_INFERENCE	A redução das vagas não antecede todo e qualquer ajuste no emprego.	A leitura de que os sinais negativos simultâneos em admissões e desligamentos refletem menor rotatividade, e não destruição de vínculos, também encontra respaldo direto: Hosseini Maasoum e Lichtinger (2025) mostram que a contração do emprego em firmas que adotam IA vem sobretudo da desaceleração das contratações, acompanhada de queda nos desligamentos, e Klein Teeselink (2025), no Reino Unido, documenta reduções tanto no emprego quanto nas novas vagas; o artigo descreve a queda das vagas como gradual e com cronologia semelhante à do estoque, não como anterior a qualquer ajuste no emprego.		
CLM-163	CIT-046	5.2.1 Efeitos por Sexo	9	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) não encontram efeitos diferenciais por sexo nos Estados Unidos.	O resultado converge com Brynjolfsson, Chandar e Chen (2025), que também não encontram efeitos diferenciais por sexo nos Estados Unidos.		
CLM-164	CIT-047	5.2.1 Efeitos por Sexo	9	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	Gmyrek et al. (2025) indicam maior exposição ocupacional das mulheres à inteligência artificial.	Permanece válida, e agora isolada, a leitura da Subseção 3.5.1 e de Gmyrek et al. (2025) sobre a maior exposição ocupacional das mulheres à IA — que é uma afirmação sobre exposição potencial, e não sobre ajuste realizado.		
CLM-165	CIT-047	5.2.1 Efeitos por Sexo	9	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	AUTHOR_INFERENCE	A maior exposição ocupacional das mulheres descrita por Gmyrek et al. (2025) é uma afirmação sobre exposição potencial, não sobre ajuste efetivamente realizado.	Permanece válida, e agora isolada, a leitura da Subseção 3.5.1 e de Gmyrek et al. (2025) sobre a maior exposição ocupacional das mulheres à IA — que é uma afirmação sobre exposição potencial, e não sobre ajuste realizado.		
CLM-166	CIT-048	5.2.2 Efeitos por raça/cor	10	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Os estudos de Brynjolfsson, Chandar e Chen (2025), Hosseini Maasoum e Lichtinger (2025) e Klein Teeselink (2025) não apresentam estimativas causais desagregadas por raça.	A comparação internacional permanece limitada, pois os principais estudos empíricos mobilizados nesta dissertação não apresentam estimativas causais desagregadas por raça (Brynjolfsson; Chandar; Chen, 2025; Hosseini Maasoum; Lichtinger, 2025; Klein Teeselink, 2025).		
CLM-166	CIT-049	5.2.2 Efeitos por raça/cor	10	hosseini_maasoum_generative_2025	Generative AI as seniority-biased technological change: Evidence from u.s. Résumé and job posting data	DIRECT	Os estudos de Brynjolfsson, Chandar e Chen (2025), Hosseini Maasoum e Lichtinger (2025) e Klein Teeselink (2025) não apresentam estimativas causais desagregadas por raça.	A comparação internacional permanece limitada, pois os principais estudos empíricos mobilizados nesta dissertação não apresentam estimativas causais desagregadas por raça (Brynjolfsson; Chandar; Chen, 2025; Hosseini Maasoum; Lichtinger, 2025; Klein Teeselink, 2025).		
CLM-166	CIT-050	5.2.2 Efeitos por raça/cor	10	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	DIRECT	Os estudos de Brynjolfsson, Chandar e Chen (2025), Hosseini Maasoum e Lichtinger (2025) e Klein Teeselink (2025) não apresentam estimativas causais desagregadas por raça.	A comparação internacional permanece limitada, pois os principais estudos empíricos mobilizados nesta dissertação não apresentam estimativas causais desagregadas por raça (Brynjolfsson; Chandar; Chen, 2025; Hosseini Maasoum; Lichtinger, 2025; Klein Teeselink, 2025).		
CLM-167	CIT-051	5.2.3 Efeitos por faixa etária	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) adotam a classificação etária reproduzida nos painéis adicionais do apêndice da dissertação.	O Painel B, com os contrastes DDD, os diagnósticos de tendências paralelas e as medidas alternativas de saldo, está no apêndice, juntamente com os Painéis A e B da classificação etária adotada por Brynjolfsson, Chandar e Chen (2025).		
CLM-168	CIT-052	5.2.3 Efeitos por faixa etária	9	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) encontram uma concentração do efeito entre trabalhadores de 22 a 25 anos.	Os resultados brasileiros não reproduzem, nas admissões, a concentração do efeito entre 22 e 25 anos encontrada por Brynjolfsson, Chandar e Chen (2025), que reportam queda de cerca de 12 pontos log para essa coorte.		
CLM-169	CIT-052	5.2.3 Efeitos por faixa etária	9	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) reportam queda de aproximadamente 12 pontos log para a coorte de 22 a 25 anos.	Os resultados brasileiros não reproduzem, nas admissões, a concentração do efeito entre 22 e 25 anos encontrada por Brynjolfsson, Chandar e Chen (2025), que reportam queda de cerca de 12 pontos log para essa coorte.		
CLM-170	CIT-052	5.2.3 Efeitos por faixa etária	9	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	A comparação exige cautela porque o estudo de referência localiza o contraste nos jovens, enquanto o contraste brasileiro decorre da ausência de efeito entre trabalhadores de 41 a 49 anos.	Os resultados brasileiros não reproduzem, nas admissões, a concentração do efeito entre 22 e 25 anos encontrada por Brynjolfsson, Chandar e Chen (2025), que reportam queda de cerca de 12 pontos log para essa coorte. A comparação precisa ser feita com cuidado, porque os dois trabalhos localizam o contraste em pontos diferentes da distribuição etária: lá, o efeito está nos jovens; aqui, o que gera o contraste é a ausência de efeito entre os de 41 a 49 anos. A diferença pode decorrer dos desenhos: os autores analisam o estoque de emprego em firmas e comparam quintis de exposição, com efeitos concentrados nos níveis mais elevados, enquanto o contraste desta subseção vem de fluxos mensais de admissões e desligamentos por ocupação, com classificação binária mais ampla.		
CLM-171	CIT-052	5.2.3 Efeitos por faixa etária	9	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	A diferença entre os resultados pode decorrer das diferenças de desenho entre os estudos.	Os resultados brasileiros não reproduzem, nas admissões, a concentração do efeito entre 22 e 25 anos encontrada por Brynjolfsson, Chandar e Chen (2025), que reportam queda de cerca de 12 pontos log para essa coorte. A comparação precisa ser feita com cuidado, porque os dois trabalhos localizam o contraste em pontos diferentes da distribuição etária: lá, o efeito está nos jovens; aqui, o que gera o contraste é a ausência de efeito entre os de 41 a 49 anos. A diferença pode decorrer dos desenhos: os autores analisam o estoque de emprego em firmas e comparam quintis de exposição, com efeitos concentrados nos níveis mais elevados, enquanto o contraste desta subseção vem de fluxos mensais de admissões e desligamentos por ocupação, com classificação binária mais ampla.		
CLM-172	CIT-052	5.2.3 Efeitos por faixa etária	9	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	Brynjolfsson, Chandar e Chen (2025) analisam o estoque de emprego em firmas.	Os resultados brasileiros não reproduzem, nas admissões, a concentração do efeito entre 22 e 25 anos encontrada por Brynjolfsson, Chandar e Chen (2025), que reportam queda de cerca de 12 pontos log para essa coorte. A comparação precisa ser feita com cuidado, porque os dois trabalhos localizam o contraste em pontos diferentes da distribuição etária: lá, o efeito está nos jovens; aqui, o que gera o contraste é a ausência de efeito entre os de 41 a 49 anos. A diferença pode decorrer dos desenhos: os autores analisam o estoque de emprego em firmas e comparam quintis de exposição, com efeitos concentrados nos níveis mais elevados, enquanto o contraste desta subseção vem de fluxos mensais de admissões e desligamentos por ocupação, com classificação binária mais ampla.		
CLM-173	CIT-052	5.2.3 Efeitos por faixa etária	9	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	Brynjolfsson, Chandar e Chen (2025) comparam quintis de exposição.	Os resultados brasileiros não reproduzem, nas admissões, a concentração do efeito entre 22 e 25 anos encontrada por Brynjolfsson, Chandar e Chen (2025), que reportam queda de cerca de 12 pontos log para essa coorte. A comparação precisa ser feita com cuidado, porque os dois trabalhos localizam o contraste em pontos diferentes da distribuição etária: lá, o efeito está nos jovens; aqui, o que gera o contraste é a ausência de efeito entre os de 41 a 49 anos. A diferença pode decorrer dos desenhos: os autores analisam o estoque de emprego em firmas e comparam quintis de exposição, com efeitos concentrados nos níveis mais elevados, enquanto o contraste desta subseção vem de fluxos mensais de admissões e desligamentos por ocupação, com classificação binária mais ampla.		
CLM-174	CIT-052	5.2.3 Efeitos por faixa etária	9	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	No estudo de Brynjolfsson, Chandar e Chen (2025), os efeitos concentram-se nos níveis mais elevados de exposição.	Os resultados brasileiros não reproduzem, nas admissões, a concentração do efeito entre 22 e 25 anos encontrada por Brynjolfsson, Chandar e Chen (2025), que reportam queda de cerca de 12 pontos log para essa coorte. A comparação precisa ser feita com cuidado, porque os dois trabalhos localizam o contraste em pontos diferentes da distribuição etária: lá, o efeito está nos jovens; aqui, o que gera o contraste é a ausência de efeito entre os de 41 a 49 anos. A diferença pode decorrer dos desenhos: os autores analisam o estoque de emprego em firmas e comparam quintis de exposição, com efeitos concentrados nos níveis mais elevados, enquanto o contraste desta subseção vem de fluxos mensais de admissões e desligamentos por ocupação, com classificação binária mais ampla.		
CLM-175	CIT-053	5.2.4 Efeitos por nível de escolaridade	8	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	DIRECT	Klein Teeselink (2025) encontra efeitos concentrados em firmas e ocupações de alta remuneração no Reino Unido.	Também é compatível com Klein Teeselink (2025), que encontra efeitos concentrados em firmas e ocupações de alta remuneração no Reino Unido. A comparação não é direta, pois remuneração não equivale a escolaridade.		
CLM-176	CIT-053	5.2.4 Efeitos por nível de escolaridade	8	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	AUTHOR_INFERENCE	A comparação entre os resultados de Klein Teeselink (2025) e a heterogeneidade por escolaridade não é direta, porque remuneração não equivale a escolaridade.	Também é compatível com Klein Teeselink (2025), que encontra efeitos concentrados em firmas e ocupações de alta remuneração no Reino Unido. A comparação não é direta, pois remuneração não equivale a escolaridade.		
CLM-177	CIT-054	5.2.4 Efeitos por nível de escolaridade	8	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) mostram que ocupações com menor proporção de graduados também podem ser afetadas.	Brynjolfsson, Chandar e Chen (2025) mostram ainda que ocupações com menor proporção de graduados também podem ser afetadas, enquanto Hosseini Maasoum e Lichtinger (2025) identificam diferenças importantes dentro do próprio ensino superior.		
CLM-178	CIT-055	5.2.4 Efeitos por nível de escolaridade	8	hosseini_maasoum_generative_2025	Generative AI as seniority-biased technological change: Evidence from u.s. Résumé and job posting data	DIRECT	Hosseini Maasoum e Lichtinger (2025) identificam diferenças importantes dentro do próprio ensino superior.	Brynjolfsson, Chandar e Chen (2025) mostram ainda que ocupações com menor proporção de graduados também podem ser afetadas, enquanto Hosseini Maasoum e Lichtinger (2025) identificam diferenças importantes dentro do próprio ensino superior.		
CLM-179	CIT-056	5.2.5 Efeitos por faixa salarial ocupacional	9	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	DIRECT	Klein Teeselink (2025) encontra maior ajuste nos segmentos de alta remuneração do Reino Unido.	O padrão também converge parcialmente com Klein Teeselink (2025), que encontra maior ajuste nos segmentos de alta remuneração do Reino Unido e pouca alteração nos de baixa remuneração. A correspondência não é exata: nesta dissertação, o sinal concentra-se na faixa intermediária e o topo possui suporte insuficiente.		
CLM-180	CIT-056	5.2.5 Efeitos por faixa salarial ocupacional	9	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	DIRECT	Klein Teeselink (2025) encontra pouca alteração nos segmentos de baixa remuneração do Reino Unido.	O padrão também converge parcialmente com Klein Teeselink (2025), que encontra maior ajuste nos segmentos de alta remuneração do Reino Unido e pouca alteração nos de baixa remuneração. A correspondência não é exata: nesta dissertação, o sinal concentra-se na faixa intermediária e o topo possui suporte insuficiente.		
CLM-181	CIT-056	5.2.5 Efeitos por faixa salarial ocupacional	9	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	AUTHOR_INFERENCE	A correspondência com Klein Teeselink (2025) não é exata, porque na dissertação o sinal se concentra na faixa intermediária e o topo possui suporte insuficiente.	O padrão também converge parcialmente com Klein Teeselink (2025), que encontra maior ajuste nos segmentos de alta remuneração do Reino Unido e pouca alteração nos de baixa remuneração. A correspondência não é exata: nesta dissertação, o sinal concentra-se na faixa intermediária e o topo possui suporte insuficiente.		
CLM-182	CIT-057	5.2.5 Efeitos por faixa salarial ocupacional	9	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) encontram ajustes mais visíveis no emprego do que na remuneração.	Já a ausência de efeitos salariais é compatível com Brynjolfsson, Chandar e Chen (2025), que encontram ajustes mais visíveis no emprego do que na remuneração.		
CLM-183	CIT-058	5.3 Casos ocupacionais e trajetórias por idade	8	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) localizam o ajuste mais visível entre trabalhadores mais jovens em ocupações ligadas a software e atendimento.	Em conjunto, os casos brasileiros dialogam com Brynjolfsson, Chandar e Chen (2025) ao localizar o ajuste mais visível nas contratações de trabalhadores mais jovens em ocupações ligadas a software e atendimento. A comparação, entretanto, não é equivalente: o artigo acompanha estoque de emprego em firmas, enquanto o CAGED registra fluxo de admissões formais, e a classificação de exposição da OIT também difere dos quintis utilizados pelos autores.		
CLM-184	CIT-058	5.3 Casos ocupacionais e trajetórias por idade	8	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	A comparação com os casos brasileiros não é equivalente porque o artigo acompanha estoque de emprego em firmas, enquanto o CAGED registra fluxo de admissões formais.	Em conjunto, os casos brasileiros dialogam com Brynjolfsson, Chandar e Chen (2025) ao localizar o ajuste mais visível nas contratações de trabalhadores mais jovens em ocupações ligadas a software e atendimento. A comparação, entretanto, não é equivalente: o artigo acompanha estoque de emprego em firmas, enquanto o CAGED registra fluxo de admissões formais, e a classificação de exposição da OIT também difere dos quintis utilizados pelos autores.		
CLM-185	CIT-058	5.3 Casos ocupacionais e trajetórias por idade	8	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	Brynjolfsson, Chandar e Chen (2025) utilizam quintis de exposição.	Em conjunto, os casos brasileiros dialogam com Brynjolfsson, Chandar e Chen (2025) ao localizar o ajuste mais visível nas contratações de trabalhadores mais jovens em ocupações ligadas a software e atendimento. A comparação, entretanto, não é equivalente: o artigo acompanha estoque de emprego em firmas, enquanto o CAGED registra fluxo de admissões formais, e a classificação de exposição da OIT também difere dos quintis utilizados pelos autores.		
CLM-186	CIT-058	5.3 Casos ocupacionais e trajetórias por idade	8	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	A classificação de exposição da OIT usada na dissertação difere dos quintis utilizados por Brynjolfsson, Chandar e Chen (2025).	Em conjunto, os casos brasileiros dialogam com Brynjolfsson, Chandar e Chen (2025) ao localizar o ajuste mais visível nas contratações de trabalhadores mais jovens em ocupações ligadas a software e atendimento. A comparação, entretanto, não é equivalente: o artigo acompanha estoque de emprego em firmas, enquanto o CAGED registra fluxo de admissões formais, e a classificação de exposição da OIT também difere dos quintis utilizados pelos autores.		
