issue_id	row_id	claim_id	citation_key	occurrence_id	issue_code	severity	claim_as_written_pt	source_supports_pt	mismatch_explanation_pt	printed_pages	pdf_page_indices	source_locator	evidence_path	recommended_revision_pt	needs_new_source	recommended_action
ISS-ROW-0017-01	ROW-0017	CLM-010	hosseini_maasoum_generative_2025	CIT-004	WRONG_POPULATION	MAJOR	Recém-formados em ocupações expostas à IA estão enfrentando menor oferta de trabalho.	A análise principal cobre trabalhadores em posições Entry Level e Junior Level, definidas por uma medida de senioridade que combina cargo, histórico profissional e idade.	A dissertação substitui a população operacional de trabalhadores juniores por recém-formados. A série separada do Apêndice A.10 cobre recém-graduados, mas não os estratifica por exposição à IA ou adoção da firma e, portanto, não fecha essa lacuna.	p. 18; p. A.35	18, 80	Section 4.1 seniority definition; Appendix A.10, Figure A.18	evidence_pages/ROW-0017.pdf	Substituir 'recém-formados' por 'trabalhadores em posições de entrada e júnior'; se for indispensável manter recém-formados, acrescentar uma fonte que estime diretamente esse grupo por exposição à IA.	true	ADD_SOURCE
ISS-ROW-0017-02	ROW-0017	CLM-010	hosseini_maasoum_generative_2025	CIT-004	GENERALIZATION_OVERCLAIM	MAJOR	Recém-formados em ocupações expostas à IA estão enfrentando menor oferta de trabalho.	A fonte encontra, em firmas norte-americanas adotantes de GenAI, contração relativa do emprego júnior em ocupações de alta versus baixa exposição; em exercícios separados, encontra menos vagas totais e menor contratação de juniores.	A redação apresenta uma redução geral da oferta de trabalho para o grupo em ocupações expostas, mas o estudo condiciona o resultado a firmas adotantes e a comparações relativas. Ele não estima conjuntamente vagas por senioridade e exposição.	pp. 33–34, 39–41	33, 34, 39, 40, 41	Section 5.2.3 and Figure 6; Sections 5.4–5.5 and Table 4	evidence_pages/ROW-0017.pdf	Delimitar a afirmação a trabalhadores juniores em firmas adotantes nos Estados Unidos e explicitar que a evidência combina uma queda relativa do emprego por exposição com exercícios separados de vagas e contratações.	false	NARROW_CLAIM
ISS-ROW-0018-01	ROW-0018	CLM-010	klein_teeselink_generative_2025	CIT-005	WRONG_POPULATION	MAJOR	Recém-formados em ocupações expostas à IA estão enfrentando menor oferta de trabalho.	O artigo documenta menor volume de vagas em ocupações britânicas mais expostas a LLMs e redução de posições de baixa senioridade, além de interpretar que novos entrantes enfrentam oportunidades menores.	A fonte não identifica recém-formados: a medida de senioridade combina características do cargo, trajetória profissional e idade, sem indicador de conclusão de curso. O resultado ocupacional refere-se a vagas agregadas por ocupação, e não a ofertas recebidas por graduados. A expressão ‘oferta de trabalho’ também deveria ser substituída por ‘demanda por trabalho’ ou ‘vagas’, que correspondem ao desfecho medido.	pp. 5–6, 20	5–6, 20	Introduction, p. 5; Section 2.1 and footnote 3, pp. 5–6; Table 4 and Section 4.2.2, p. 20	evidence_pages/ROW-0018.pdf	Revisar para: “No Reino Unido, uma maior exposição ocupacional a LLMs esteve associada a uma redução de 3,9% no volume de vagas após o lançamento do ChatGPT.” Para manter “recém-formados”, acrescentar uma fonte que identifique esse grupo diretamente.	true	REWRITE_CLAIM
ISS-ROW-0018-02	ROW-0018	CLM-010	klein_teeselink_generative_2025	CIT-005	PDF_VERSION_MISMATCH	MINOR	Recém-formados em ocupações expostas à IA estão enfrentando menor oferta de trabalho.	O arquivo auditado é um working paper da SSRN com o mesmo título e autor, e sua folha de rosto informa 21 de dezembro de 2025.	A entrada BibLaTeX congelada e o registro da fonte informam 22 de setembro de 2025, mas o PDF armazenado é uma versão posterior, datada de 21 de dezembro de 2025. A identidade do trabalho coincide, porém a versão e a data bibliográfica não estão sincronizadas.	p. 1	1	Title page	evidence_pages/ROW-0018.pdf	Sincronizar a data e a versão da entrada bibliográfica com o PDF anexado após conferir o registro da SSRN, ou substituir o anexo pela versão correspondente a 22 de setembro de 2025.	false	MANUAL_REVIEW
ISS-ROW-0019-01	ROW-0019	CLM-011	brynjolfsson_canaries_2025	CIT-003	MISATTRIBUTED_METHOD	MAJOR	Trabalhadores jovens em ocupações expostas à IA estão enfrentando menor oferta de trabalho.	A fonte mede emprego (headcount) em registros de folha da ADP e encontra queda relativa no emprego de trabalhadores de 22 a 25 anos nas ocupações mais expostas à IA.	Queda no emprego não identifica, por si só, menor oferta de trabalho, menor demanda de trabalho, vagas ou propostas de emprego. Em economia, oferta de trabalho é um constructo distinto do emprego observado.	pp. 1, 26–27	1, 26–27	Abstract and Section 5 (Conclusion), first and fourth bullets	evidence_pages/ROW-0019.pdf	"Trocar ""menor oferta de trabalho"" por ""queda relativa no emprego""."	false	REWRITE_CLAIM
ISS-ROW-0019-02	ROW-0019	CLM-011	brynjolfsson_canaries_2025	CIT-003	GENERALIZATION_OVERCLAIM	MAJOR	Trabalhadores jovens em ocupações expostas à IA estão enfrentando menor oferta de trabalho.	O resultado principal refere-se aos Estados Unidos, a trabalhadores de 22 a 25 anos e às ocupações mais expostas à IA, com comparação relativa a ocupações menos expostas e a trabalhadores mais experientes.	A formulação omite geografia, faixa etária, grau de exposição e natureza relativa da comparação, ampliando o alcance do achado além da população estudada.	pp. 1, 26–27	1, 26–27	Abstract and Section 5 (Conclusion), first and fourth bullets	evidence_pages/ROW-0019.pdf	Restringir a formulação aos Estados Unidos, à faixa de 22 a 25 anos e às ocupações mais expostas, explicitando que a queda é relativa.	false	NARROW_CLAIM
ISS-ROW-0019-03	ROW-0019	CLM-011	brynjolfsson_canaries_2025	CIT-003	CAUSAL_OVERCLAIM	MAJOR	Trabalhadores jovens em ocupações expostas à IA estão enfrentando menor oferta de trabalho.	A fonte documenta padrões de emprego associados à exposição e afirma que eles são consistentes com a hipótese de efeito da IA.	O excerto da dissertação apresenta como conclusão que o impacto da IA já se manifesta, enquanto os autores ressalvam que outros fatores podem influenciar as estimativas e pedem dados de adoção para estimar efeitos causais plausíveis.	pp. 26–27	26–27	Section 5 (Conclusion), fourth bullet and concluding caveat	evidence_pages/ROW-0019.pdf	Descrever o resultado como um padrão consistente com a hipótese de efeito da IA, sem apresentá-lo como efeito causal estabelecido.	false	NARROW_CLAIM
ISS-ROW-0019-04	ROW-0019	CLM-011	brynjolfsson_canaries_2025	CIT-003	PDF_VERSION_MISMATCH	MAJOR	Trabalhadores jovens em ocupações expostas à IA estão enfrentando menor oferta de trabalho.	O PDF armazenado é o working paper de Erik Brynjolfsson, Bharat Chandar e Ruyu Chen datado de 26 de agosto de 2025.	O registro BibLaTeX está datado de 13 de novembro de 2025 e a página oficial atualmente vincula CanariesintheCoalMine_Nov25.pdf, mas o anexo armazenado traz 26 de agosto de 2025 na folha de rosto. A paginação e os resultados auditados pertencem, portanto, à versão anterior armazenada.	p. 1	1	Title page and latest-version link	evidence_pages/ROW-0019.pdf	Substituir o anexo pela versão oficial de novembro de 2025 e revalidar resultados e paginação antes da circulação.	false	REPLACE_SOURCE
ISS-ROW-0020-01	ROW-0020	CLM-011	hosseini_maasoum_generative_2025	CIT-004	WRONG_POPULATION	MAJOR	Trabalhadores jovens em ocupações expostas à IA estão enfrentando menor oferta de trabalho.	A fonte estuda posições classificadas como Entry Level e Junior Level por uma medida de senioridade que combina cargo, histórico profissional e idade.	Idade é apenas um dos insumos da classificação; “junior” é uma categoria de posição e senioridade e não equivale à população de trabalhadores jovens.	pp. 18, 33–34	18, 33–34	Section 4.1; Section 5.2.3 and Figure 6	evidence_pages/ROW-0020.pdf	Nos Estados Unidos, após 2022, firmas identificadas como adotantes de IA generativa registraram queda relativa do emprego em posições de entrada e juniores; a contração concentrou-se em ocupações de alta exposição e esteve associada sobretudo a contratações mais lentas.	false	NARROW_CLAIM
ISS-ROW-0020-02	ROW-0020	CLM-011	hosseini_maasoum_generative_2025	CIT-004	WRONG_DIRECTION	MAJOR	Trabalhadores jovens em ocupações expostas à IA estão enfrentando menor oferta de trabalho.	Os resultados indicam queda relativa do emprego e contratações mais lentas, interpretadas como enfraquecimento da demanda por trabalho júnior.	Em terminologia econômica, oferta de trabalho é a quantidade oferecida pelos trabalhadores; o estudo documenta menor demanda e menor contratação por parte das firmas. Se a intenção é dizer “menos ofertas de emprego”, a redação precisa explicitá-lo.	pp. 33–34 e 41	33–34, 41	Section 5.2.3 and Figure 6; Table 4 and Section 6 (Conclusion)	evidence_pages/ROW-0020.pdf	Nos Estados Unidos, após 2022, firmas identificadas como adotantes de IA generativa registraram queda relativa do emprego em posições de entrada e juniores; a contração concentrou-se em ocupações de alta exposição e esteve associada sobretudo a contratações mais lentas.	false	REWRITE_CLAIM
ISS-ROW-0020-03	ROW-0020	CLM-011	hosseini_maasoum_generative_2025	CIT-004	GENERALIZATION_OVERCLAIM	MAJOR	Trabalhadores jovens em ocupações expostas à IA estão enfrentando menor oferta de trabalho.	A queda é estimada nos Estados Unidos, em firmas identificadas como adotantes, comparadas a firmas não adotantes, após 2022; na análise de exposição, ocupações de alta exposição são comparadas às de baixa exposição.	A afirmação elimina as condições de adoção, comparação e período do desenho empírico e generaliza o resultado para trabalhadores jovens em ocupações expostas de modo irrestrito.	pp. 33–34 e 41	33–34, 41	Section 5.2.3 and Figure 6; Section 6 (Conclusion)	evidence_pages/ROW-0020.pdf	Nos Estados Unidos, após 2022, firmas identificadas como adotantes de IA generativa registraram queda relativa do emprego em posições de entrada e juniores; a contração concentrou-se em ocupações de alta exposição e esteve associada sobretudo a contratações mais lentas.	false	NARROW_CLAIM
ISS-ROW-0021-01	ROW-0021	CLM-011	klein_teeselink_generative_2025	CIT-005	WRONG_POPULATION	MAJOR	Trabalhadores jovens em ocupações expostas à IA estão enfrentando menor oferta de trabalho.	A fonte mostra menor emprego em posições de baixa senioridade nas firmas mais expostas e menor volume de novas vagas no conjunto das ocupações mais expostas.	O resultado por senioridade é estimado no nível da firma, enquanto o resultado por exposição ocupacional cobre todas as vagas. A fonte não identifica trabalhadores jovens por idade nem estima o efeito da exposição ocupacional especificamente para esse grupo.	pp. 15 e 20	15, 20	Seção 4.1, Tabela 3; Seção 4.2.2, Tabela 4	evidence_pages/ROW-0021.pdf	No Reino Unido, ocupações mais expostas a LLMs registraram menor demanda por contratação, medida pelo volume de novas vagas; em análise separada, firmas mais expostas reduziram sobretudo posições de baixa senioridade (Klein Teeselink, 2025). Se for indispensável manter o recorte de trabalhadores jovens, acrescente uma fonte que teste idade e exposição ocupacional conjuntamente.	true	NARROW_CLAIM
ISS-ROW-0021-02	ROW-0021	CLM-011	klein_teeselink_generative_2025	CIT-005	PDF_VERSION_MISMATCH	MINOR	Trabalhadores jovens em ocupações expostas à IA estão enfrentando menor oferta de trabalho.	O arquivo armazenado é um working paper da SSRN, com o mesmo título e autor da entrada bibliográfica, datado de 21 de dezembro de 2025.	A entrada BibLaTeX congelada registra 22 de setembro de 2025, mas a página de rosto do PDF armazenado registra 21 de dezembro de 2025; o anexo corresponde a uma revisão posterior do working paper.	p. 1	1	Página de rosto	evidence_pages/ROW-0021.pdf	Sincronize a data do registro bibliográfico com a versão armazenada de 21 de dezembro de 2025 ou substitua o anexo pela versão de 22 de setembro de 2025 antes da entrega final.	false	MANUAL_REVIEW
ISS-ROW-0022-01	ROW-0022	CLM-012	brynjolfsson_canaries_2025	CIT-003	PARTIAL_SCOPE	MAJOR	A evidência representada por esses estudos foi produzida quase inteiramente em economias de alta renda.	O estudo informa que usa dados administrativos de folha de pagamento dos Estados Unidos e caracteriza seus resultados como evidência sobre o mercado de trabalho americano.	"A fonte estabelece o contexto geográfico apenas deste estudo. Isoladamente, ela não demonstra o quantificador coletivo ""quase inteiramente"" nem o contexto dos demais estudos citados."	pp. 1–2	1–2	Abstract and Section 1 (Introduction)	evidence_pages/ROW-0022.pdf	"Restringir a formulação ao que esta fonte demonstra: ""O estudo de Brynjolfsson, Chandar e Chen (2025) usa dados administrativos dos Estados Unidos, uma economia de alta renda."""	false	NARROW_CLAIM
ISS-ROW-0022-02	ROW-0022	CLM-012	brynjolfsson_canaries_2025	CIT-003	PDF_VERSION_MISMATCH	MAJOR	A evidência representada por esses estudos foi produzida quase inteiramente em economias de alta renda.	O PDF armazenado contém o manuscrito de mesmo título e autoria, datado de 26 de agosto de 2025.	O registro BibLaTeX congela a data de 13 de novembro de 2025, mas a página de rosto do PDF armazenado identifica a versão como 26 de agosto de 2025; portanto, o anexo não corresponde à versão datada no registro.	p. 1	1	Title page	evidence_pages/ROW-0022.pdf	Alinhar o anexo e o registro bibliográfico: substituir o PDF pela versão de 13 de novembro de 2025 ou corrigir a data da referência para 26 de agosto de 2025 após confirmar qual versão será citada.	false	REPLACE_SOURCE
