claim_id	occurrence_id	section	paragraph	citation_key	work	claim_type	affirmation_pt	source_excerpt	fact_checked	pages	row_id	queue_status	claim_row_sha256	bibliography_entry_sha256	source_type	source_path	source_sha256	worker_prompt_path	worker_prompt_sha256
CLM-015	CIT-006	Introdução	5	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	O ILO Global Index é o índice de construção metodologicamente mais robusta entre os principais índices considerados.	Adotei o ILO Global Index (Gmyrek et al., 2025) por dois motivos: ele é o único entre os principais índices estruturado em torno da ISCO-08, classificação internacional com maior compatibilidade com as taxonomias ocupacionais brasileiras, e é o de construção metodologicamente mais robusta, por combinar validação humana de tarefas com classificação assistida por LLMs.			ROW-0027	COMPLETED	5331e9af3d749e170d335fed57cd09dd0b67094e5381928e2fed2cea84a39b19	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	PDF	references/pdfs/gmyrek_generative_2025.pdf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	source_build/prompts/ROW-0027.md	c7ecf3f132f89fd3ceebef9fe99a48d7d70b537cfb7614e9829b6fa81aac308b
CLM-016	CIT-006	Introdução	5	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	A construção do ILO Global Index combina validação humana de tarefas com classificação assistida por modelos de linguagem.	Adotei o ILO Global Index (Gmyrek et al., 2025) por dois motivos: ele é o único entre os principais índices estruturado em torno da ISCO-08, classificação internacional com maior compatibilidade com as taxonomias ocupacionais brasileiras, e é o de construção metodologicamente mais robusta, por combinar validação humana de tarefas com classificação assistida por LLMs.			ROW-0028	COMPLETED	b938b9e57ba0fbbe75ffb42a050fd5849e217131765b974000c73e04d2500d5b	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	PDF	references/pdfs/gmyrek_generative_2025.pdf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	source_build/prompts/ROW-0028.md	2823cdd7f31b32cff2b8cba05e84a76f8b28e695630102f6ba8801adf32f48fb
CLM-017	CIT-006	Introdução	5	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	AUTHOR_INFERENCE	Aplicar o ILO Global Index ao Brasil exigiu construir um crosswalk entre COD, CBO e ISCO-08.	Adotei o ILO Global Index (Gmyrek et al., 2025) por dois motivos: ele é o único entre os principais índices estruturado em torno da ISCO-08, classificação internacional com maior compatibilidade com as taxonomias ocupacionais brasileiras, e é o de construção metodologicamente mais robusta, por combinar validação humana de tarefas com classificação assistida por LLMs. Aplicá-lo ao Brasil, no entanto, exigiu uma etapa de tradução: construí um crosswalk entre as classificações ocupacionais brasileiras (a COD, usada na PNAD, e a CBO, usada no CAGED) e a ISCO-08.			ROW-0029	COMPLETED	47f88820a7351422919632f0555edc107cbda17bea83ade4f4dc813ec3be3576	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	PDF	references/pdfs/gmyrek_generative_2025.pdf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	source_build/prompts/ROW-0029.md	a649eb1d72b14585a4e0e07a52723912cef6501c205b5a6dcde8f036e0f351c7
CLM-018	CIT-007	Introdução	8	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) fornecem a abordagem de referência para um desenho de diferenças em diferenças aplicado à difusão da IA.	Na etapa empírica, segui a abordagem de Brynjolfsson, Chandar e Chen (2025), com um desenho de diferenças em diferenças aplicado ao CAGED, usando o lançamento do ChatGPT como evento e o índice da OIT como fonte de variação no tratamento.			ROW-0030	COMPLETED	1399ee164a50a2f4a511f342a46d547f0491d53b19808e7b6e8cfaa355ba5fe2	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	source_build/prompts/ROW-0030.md	cc05c9e2311ee12a978fc0ddc45cbeed3292bf6c98aa68dcf0fbc42b3ecd5b9f
CLM-019	CIT-007	Introdução	8	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	A abordagem de Brynjolfsson, Chandar e Chen (2025) fundamenta o uso do lançamento do ChatGPT como evento empírico.	Na etapa empírica, segui a abordagem de Brynjolfsson, Chandar e Chen (2025), com um desenho de diferenças em diferenças aplicado ao CAGED, usando o lançamento do ChatGPT como evento e o índice da OIT como fonte de variação no tratamento.			ROW-0031	COMPLETED	48dbd0898ea589ac22585e27fc5d5d1bfc413afbc821f002f14645654b6b0d94	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	source_build/prompts/ROW-0031.md	8e41ad58039959a3bcaf2e54281baa49592b34e303f5fdb281dfbb688a8ec727
CLM-020	CIT-008	2.2 Fundamentos conceituais: tarefas, automação e complementaridade	1	autor_skill_2003	The skill content of recent technological change: An empirical exploration	DIRECT	O trabalho de Autor, Levy e Murnane (2003) é seminal para a abordagem baseada em tarefas.	Seu ponto de partida é o trabalho seminal de Autor, Levy e Murnane (2003), segundo o qual um emprego é, na prática, um conjunto de tarefas.			ROW-0032	COMPLETED	759dfd926765e2eff73dba067f08be2dc821b9e4fde1e5700814ddc7aa9756d2	44f3875e71e39f59c3d1f5b2ff894a235a3bc3f67436df4d9bf4dc8bfde01f95	PDF	references/pdfs/autor_skill_2003.pdf	f4f159ef84aecd49767b43ac2dad9871929e94283587be868b7d04d54d1c2488	source_build/prompts/ROW-0032.md	4fbaf8eb18b465b381d26119cabe3f2f535caa538fab9de53e1f1d8c4f30fe69
CLM-021	CIT-008	2.2 Fundamentos conceituais: tarefas, automação e complementaridade	1	autor_skill_2003	The skill content of recent technological change: An empirical exploration	DIRECT	Segundo Autor, Levy e Murnane (2003), um emprego é, na prática, um conjunto de tarefas.	Seu ponto de partida é o trabalho seminal de Autor, Levy e Murnane (2003), segundo o qual um emprego é, na prática, um conjunto de tarefas.			ROW-0033	COMPLETED	573de635d4305fcfef651fbfe1d23e79e3faf5931a5a965693229c4ecbecbc67	44f3875e71e39f59c3d1f5b2ff894a235a3bc3f67436df4d9bf4dc8bfde01f95	PDF	references/pdfs/autor_skill_2003.pdf	f4f159ef84aecd49767b43ac2dad9871929e94283587be868b7d04d54d1c2488	source_build/prompts/ROW-0033.md	37d4cb738a523c207f06e1cb1f00909b12a9fb043da2a6c4257771ebd59c88b9
CLM-022	CIT-008	2.2 Fundamentos conceituais: tarefas, automação e complementaridade	1	autor_skill_2003	The skill content of recent technological change: An empirical exploration	AUTHOR_INFERENCE	A abordagem baseada em tarefas implica que novas tecnologias afetam as tarefas que compõem as ocupações, e não ocupações inteiras de maneira homogênea.	Seu ponto de partida é o trabalho seminal de Autor, Levy e Murnane (2003), segundo o qual um emprego é, na prática, um conjunto de tarefas. Essa abordagem muda nossa perspectiva de maneira objetiva: novas tecnologias não impactam ocupações inteiras de forma homogênea, elas impactam as tarefas que constituem essas ocupações.			ROW-0034	COMPLETED	ea55339c289905596b817229ff0fb9fd45058cb23b2ec715895c422f0cb906ab	44f3875e71e39f59c3d1f5b2ff894a235a3bc3f67436df4d9bf4dc8bfde01f95	PDF	references/pdfs/autor_skill_2003.pdf	f4f159ef84aecd49767b43ac2dad9871929e94283587be868b7d04d54d1c2488	source_build/prompts/ROW-0034.md	5526dd2bb079162ee1323399e666f7ce14dfc5bcec28570c0cf972f22745393d
CLM-023	CIT-009	2.2 Fundamentos conceituais: tarefas, automação e complementaridade	2	agarwal_combining_2023	Combining human expertise with artificial intelligence: Experimental evidence from radiology	DIRECT	Diagnósticos produzidos por IA foram iguais ou tão precisos quanto os de dois terços dos médicos dos Estados Unidos.	Diagnósticos feitos por IA foram iguais ou tão precisos quanto os de dois terços dos médicos americanos (Agarwal et al., 2023).			ROW-0035	COMPLETED	91d41fe793e36fe1cd38ab4eae9242080c53926899ad0bfad0077b2b8fbf02fc	3d56a260662c16bbb1ca87815b2a65642628c556242fabd1550695b987d3abdc	PDF	references/pdfs/agarwal_combining_2023.pdf	7e3c307db768df2d4e4d1b31247229e75fb3e819015ff3d7344539edd7600e74	source_build/prompts/ROW-0035.md	571155f85ea9c432e5f9c4143d994b9d2e9ebeccedefd43e89244ae7e188c29f
CLM-024	CIT-009	2.2 Fundamentos conceituais: tarefas, automação e complementaridade	2	agarwal_combining_2023	Combining human expertise with artificial intelligence: Experimental evidence from radiology	AUTHOR_INFERENCE	O diagnóstico é apenas uma das tarefas do radiologista, cuja profissão também envolve coordenação de equipe, comunicação com outros médicos e interação com pacientes.	Diagnósticos feitos por IA foram iguais ou tão precisos quanto os de dois terços dos médicos americanos (Agarwal et al., 2023). Mas o diagnóstico é apenas uma das muitas tarefas da profissão, que também envolve coordenação de equipe, comunicação com outros médicos e interação com pacientes.			ROW-0036	COMPLETED	d40526a8a92e828d93ec8a821c8f1c598b082fab353ff6fc2b8f99f486ccc132	3d56a260662c16bbb1ca87815b2a65642628c556242fabd1550695b987d3abdc	PDF	references/pdfs/agarwal_combining_2023.pdf	7e3c307db768df2d4e4d1b31247229e75fb3e819015ff3d7344539edd7600e74	source_build/prompts/ROW-0036.md	4990cf5ec1a214c2633d0fafb3370fe1f7cf76a9b4b377b899cb9d9278ba131f
CLM-025	CIT-009	2.2 Fundamentos conceituais: tarefas, automação e complementaridade	2	agarwal_combining_2023	Combining human expertise with artificial intelligence: Experimental evidence from radiology	AUTHOR_INFERENCE	Automatizar a tarefa de diagnóstico não torna o radiologista inteiramente substituível, porque automatiza apenas uma parte do trabalho.	Diagnósticos feitos por IA foram iguais ou tão precisos quanto os de dois terços dos médicos americanos (Agarwal et al., 2023). Mas o diagnóstico é apenas uma das muitas tarefas da profissão, que também envolve coordenação de equipe, comunicação com outros médicos e interação com pacientes. Os avanços da tecnologia não tornam o radiologista substituível justamente porque automatizam uma parte do trabalho, não o trabalho todo.			ROW-0037	COMPLETED	c4976d1cacd1614f88e680cf5fdedfa2d287b52d047c4b823065627cc8bec748	3d56a260662c16bbb1ca87815b2a65642628c556242fabd1550695b987d3abdc	PDF	references/pdfs/agarwal_combining_2023.pdf	7e3c307db768df2d4e4d1b31247229e75fb3e819015ff3d7344539edd7600e74	source_build/prompts/ROW-0037.md	dd548ae226b5f11e1eec0ac62bb8203c4ed8e55a38a44f06e46f7bbc5ac0490b
CLM-026	CIT-010	2.3 Índices de exposição à IA na literatura	3	eloundou_gpts_2023	GPTs are GPTs: An early look at the labor market impact potential of large language models	DIRECT	O GPT Exposure foi desenvolvido pela OpenAI e pela Universidade da Pensilvânia.	O GPT Exposure (Eloundou et al., 2023), desenvolvido por OpenAI e Universidade da Pensilvânia, é o trabalho de referência do campo.			ROW-0038	COMPLETED	84eae73e29cb65ab74ea53c2185d5a649536a3718e9d946a36a66fcef0d3cafb	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	PDF	references/pdfs/eloundou_gpts_2023.pdf	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	source_build/prompts/ROW-0038.md	c92fd9afc488c8c5849969704e21000020342b93abfd68d6e1af189dc9d85a94
CLM-027	CIT-010	2.3 Índices de exposição à IA na literatura	3	eloundou_gpts_2023	GPTs are GPTs: An early look at the labor market impact potential of large language models	DIRECT	O GPT Exposure é apresentado como o trabalho de referência do campo de índices de exposição à IA.	O GPT Exposure (Eloundou et al., 2023), desenvolvido por OpenAI e Universidade da Pensilvânia, é o trabalho de referência do campo.			ROW-0039	COMPLETED	d9fff7f0fcde95c0c86c40df315cc77b26678bbc9272108cb6be4750f5fc8770	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	PDF	references/pdfs/eloundou_gpts_2023.pdf	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	source_build/prompts/ROW-0039.md	d237cc7a72660a1f98444ec9406ad55655ae369b3ade8885f6fb5b451769ef27
CLM-028	CIT-010	2.3 Índices de exposição à IA na literatura	3	eloundou_gpts_2023	GPTs are GPTs: An early look at the labor market impact potential of large language models	AUTHOR_INFERENCE	O GPT Exposure é estruturado na taxonomia ocupacional americana O*NET/SOC.	O GPT Exposure (Eloundou et al., 2023), desenvolvido por OpenAI e Universidade da Pensilvânia, é o trabalho de referência do campo. Estruturado na O*NET/SOC americana, foi o primeiro a usar a própria IA para avaliar tarefas, validando a abordagem contra anotadores humanos (concordância superior a 80%). Sua classificação era essencialmente categórica: perguntava se a IA reduziria em pelo menos 50% o tempo de uma tarefa, mantendo a qualidade.			ROW-0040	COMPLETED	8e44a3736312820258a8b0206f899b95656d88e90d7073b106f0032f11ed4ff9	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	PDF	references/pdfs/eloundou_gpts_2023.pdf	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	source_build/prompts/ROW-0040.md	90a2dd034a79275b2f4f45b9d206333a83d7383b52c64ece83217fed31d0541b
CLM-029	CIT-010	2.3 Índices de exposição à IA na literatura	3	eloundou_gpts_2023	GPTs are GPTs: An early look at the labor market impact potential of large language models	AUTHOR_INFERENCE	O GPT Exposure foi o primeiro índice a usar a própria IA para avaliar tarefas.	O GPT Exposure (Eloundou et al., 2023), desenvolvido por OpenAI e Universidade da Pensilvânia, é o trabalho de referência do campo. Estruturado na O*NET/SOC americana, foi o primeiro a usar a própria IA para avaliar tarefas, validando a abordagem contra anotadores humanos (concordância superior a 80%). Sua classificação era essencialmente categórica: perguntava se a IA reduziria em pelo menos 50% o tempo de uma tarefa, mantendo a qualidade.			ROW-0041	COMPLETED	91e2358b5161511ec41ae83a42dbe69e34cd1b0a112aafb033e9b56c90f1faea	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	PDF	references/pdfs/eloundou_gpts_2023.pdf	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	source_build/prompts/ROW-0041.md	c54790062ca06846d6031cad7e43fef5712135af9475d7e3469f7e6e28686e0a
CLM-030	CIT-010	2.3 Índices de exposição à IA na literatura	3	eloundou_gpts_2023	GPTs are GPTs: An early look at the labor market impact potential of large language models	AUTHOR_INFERENCE	A avaliação de tarefas do GPT Exposure foi validada contra anotadores humanos.	O GPT Exposure (Eloundou et al., 2023), desenvolvido por OpenAI e Universidade da Pensilvânia, é o trabalho de referência do campo. Estruturado na O*NET/SOC americana, foi o primeiro a usar a própria IA para avaliar tarefas, validando a abordagem contra anotadores humanos (concordância superior a 80%). Sua classificação era essencialmente categórica: perguntava se a IA reduziria em pelo menos 50% o tempo de uma tarefa, mantendo a qualidade.			ROW-0042	COMPLETED	3a7e46a93900274eaf6e38b3ca5eac294f385ce01a4cbc519764dec7918cb40e	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	PDF	references/pdfs/eloundou_gpts_2023.pdf	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	source_build/prompts/ROW-0042.md	d5379f1bfadff330c2ae1cf5aa9fe4e9ec91bacb3e2d9f08d692770c15631eee
CLM-031	CIT-010	2.3 Índices de exposição à IA na literatura	3	eloundou_gpts_2023	GPTs are GPTs: An early look at the labor market impact potential of large language models	AUTHOR_INFERENCE	A concordância da avaliação do GPT Exposure com anotadores humanos foi superior a 80%.	O GPT Exposure (Eloundou et al., 2023), desenvolvido por OpenAI e Universidade da Pensilvânia, é o trabalho de referência do campo. Estruturado na O*NET/SOC americana, foi o primeiro a usar a própria IA para avaliar tarefas, validando a abordagem contra anotadores humanos (concordância superior a 80%). Sua classificação era essencialmente categórica: perguntava se a IA reduziria em pelo menos 50% o tempo de uma tarefa, mantendo a qualidade.			ROW-0043	COMPLETED	a581964d3e30c572821033160115e1524a22994032c285786a53087c10d50307	a1e187d13942e96d8b68c5b93f45d4634c86cb5505903a6e8770b202445ce924	PDF	references/pdfs/eloundou_gpts_2023.pdf	af3edd4efc120c70f0e2e6dc7a4e314a41f1b9eb5a7e88bc25533db631f79632	source_build/prompts/ROW-0043.md	bab5f7fb5a31ed12479ebbffb0f694e8ebba764f92b9e10c12a3534143c9941f
