claim_id	occurrence_id	section	paragraph	citation_key	work	claim_type	affirmation_pt	source_excerpt	fact_checked	pages	row_id
CLM-REV-065	CIT-REV-016	2.3 Índices de exposição à IA na literatura	table-row-near-52	benitez_mirror_2024	Mirror, Mirror on the Wall: Which Jobs Will AI Replace After All?: A New Index of Occupational Exposure	DIRECT	A dissertação usa o GENOE para comparação.	<tr> <td>GENOE ([Benítez; Parrado, 2024](https://publications.iadb.org/en/mirror-mirror-wall-which-jobs-will-ai-replace-after-all-new-index-occupational-exposure))</td> <td>O\*NET / SOC (EUA)</td> <td>LLM recebe o nome da ocupação e o vetor completo de tarefas</td> <td>Sensível a barreiras sociais e institucionais</td> <td>Avaliações inteiramente sintéticas, sem validação direta por especialistas — a aferição é indireta, pela replicação do AIOE; base americana</td> <td>Comparação</td> </tr>			ROW-REV-0073
CLM-REV-066	CIT-REV-017	2.3 Índices de exposição à IA na literatura	table-row-near-60	appel_anthropic_2026	Anthropic Economic Index report: Economic primitives	DIRECT	O Anthropic Economic Index usa conversas globais com o Claude.	<tr> <td>Anthropic Economic Index ([Appel ](https://www.anthropic.com/research/economic-index-primitives)[*et al.*](https://www.anthropic.com/research/economic-index-primitives)[, 2026](https://www.anthropic.com/research/economic-index-primitives))</td> <td>Conversas globais com Claude; O\*NET/SOC e BLS na análise ocupacional</td> <td>Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso</td> <td>Mede uso real; distingue automação de complementaridade</td> <td>Viés de amostragem (apenas usuários de modelos específicos); base americana</td> <td>Comparação</td> </tr>			ROW-REV-0074
CLM-REV-067	CIT-REV-017	2.3 Índices de exposição à IA na literatura	table-row-near-60	appel_anthropic_2026	Anthropic Economic Index report: Economic primitives	DIRECT	Na análise ocupacional, o Anthropic Economic Index usa O*NET/SOC e BLS, de base americana.	<tr> <td>Anthropic Economic Index ([Appel ](https://www.anthropic.com/research/economic-index-primitives)[*et al.*](https://www.anthropic.com/research/economic-index-primitives)[, 2026](https://www.anthropic.com/research/economic-index-primitives))</td> <td>Conversas globais com Claude; O\*NET/SOC e BLS na análise ocupacional</td> <td>Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso</td> <td>Mede uso real; distingue automação de complementaridade</td> <td>Viés de amostragem (apenas usuários de modelos específicos); base americana</td> <td>Comparação</td> </tr>			ROW-REV-0075
CLM-REV-068	CIT-REV-017	2.3 Índices de exposição à IA na literatura	table-row-near-60	appel_anthropic_2026	Anthropic Economic Index report: Economic primitives	DIRECT	O Anthropic Economic Index mede o uso efetivo dos modelos.	<tr> <td>Anthropic Economic Index ([Appel ](https://www.anthropic.com/research/economic-index-primitives)[*et al.*](https://www.anthropic.com/research/economic-index-primitives)[, 2026](https://www.anthropic.com/research/economic-index-primitives))</td> <td>Conversas globais com Claude; O\*NET/SOC e BLS na análise ocupacional</td> <td>Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso</td> <td>Mede uso real; distingue automação de complementaridade</td> <td>Viés de amostragem (apenas usuários de modelos específicos); base americana</td> <td>Comparação</td> </tr>			ROW-REV-0076
CLM-REV-069	CIT-REV-017	2.3 Índices de exposição à IA na literatura	table-row-near-60	appel_anthropic_2026	Anthropic Economic Index report: Economic primitives	DIRECT	O Anthropic Economic Index inclui dimensões de autonomia e taxa de sucesso.	<tr> <td>Anthropic Economic Index ([Appel ](https://www.anthropic.com/research/economic-index-primitives)[*et al.*](https://www.anthropic.com/research/economic-index-primitives)[, 2026](https://www.anthropic.com/research/economic-index-primitives))</td> <td>Conversas globais com Claude; O\*NET/SOC e BLS na análise ocupacional</td> <td>Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso</td> <td>Mede uso real; distingue automação de complementaridade</td> <td>Viés de amostragem (apenas usuários de modelos específicos); base americana</td> <td>Comparação</td> </tr>			ROW-REV-0077
CLM-REV-070	CIT-REV-017	2.3 Índices de exposição à IA na literatura	table-row-near-60	appel_anthropic_2026	Anthropic Economic Index report: Economic primitives	DIRECT	O Anthropic Economic Index distingue automação de complementaridade.	<tr> <td>Anthropic Economic Index ([Appel ](https://www.anthropic.com/research/economic-index-primitives)[*et al.*](https://www.anthropic.com/research/economic-index-primitives)[, 2026](https://www.anthropic.com/research/economic-index-primitives))</td> <td>Conversas globais com Claude; O\*NET/SOC e BLS na análise ocupacional</td> <td>Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso</td> <td>Mede uso real; distingue automação de complementaridade</td> <td>Viés de amostragem (apenas usuários de modelos específicos); base americana</td> <td>Comparação</td> </tr>			ROW-REV-0078
CLM-REV-071	CIT-REV-017	2.3 Índices de exposição à IA na literatura	table-row-near-60	appel_anthropic_2026	Anthropic Economic Index report: Economic primitives	DIRECT	O Anthropic Economic Index tem viés de amostragem por incluir apenas usuários de modelos específicos.	<tr> <td>Anthropic Economic Index ([Appel ](https://www.anthropic.com/research/economic-index-primitives)[*et al.*](https://www.anthropic.com/research/economic-index-primitives)[, 2026](https://www.anthropic.com/research/economic-index-primitives))</td> <td>Conversas globais com Claude; O\*NET/SOC e BLS na análise ocupacional</td> <td>Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso</td> <td>Mede uso real; distingue automação de complementaridade</td> <td>Viés de amostragem (apenas usuários de modelos específicos); base americana</td> <td>Comparação</td> </tr>			ROW-REV-0079
CLM-REV-072	CIT-REV-017	2.3 Índices de exposição à IA na literatura	table-row-near-60	appel_anthropic_2026	Anthropic Economic Index report: Economic primitives	DIRECT	A dissertação usa o Anthropic Economic Index para comparação.	<tr> <td>Anthropic Economic Index ([Appel ](https://www.anthropic.com/research/economic-index-primitives)[*et al.*](https://www.anthropic.com/research/economic-index-primitives)[, 2026](https://www.anthropic.com/research/economic-index-primitives))</td> <td>Conversas globais com Claude; O\*NET/SOC e BLS na análise ocupacional</td> <td>Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso</td> <td>Mede uso real; distingue automação de complementaridade</td> <td>Viés de amostragem (apenas usuários de modelos específicos); base americana</td> <td>Comparação</td> </tr>			ROW-REV-0080
CLM-REV-073	CIT-REV-018	2.3 Índices de exposição à IA na literatura	table-row-near-68	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	O ILO Global Index usa a ISCO-08, de abrangência internacional.	<tr> <td>ILO Global Index ([Gmyrek ](https://doi.org/10.54394/HETP0387)[*et al.*](https://doi.org/10.54394/HETP0387)[, 2025](https://doi.org/10.54394/HETP0387))</td> <td>ISCO-08 (internacional)</td> <td>Validação em três camadas (trabalhadores, especialistas e LLMs) escalada por LLM; média e desvio padrão das tarefas</td> <td>Validação em múltiplas etapas e comparabilidade internacional via ISCO-08</td> <td>Índice global; pode não captar especificidades brasileiras; sua aplicação exige *crosswalk* COD/CBO–ISCO</td> <td>Índice principal</td> </tr>			ROW-REV-0081
CLM-REV-074	CIT-REV-018	2.3 Índices de exposição à IA na literatura	table-row-near-68	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	O ILO Global Index usa validação em três camadas, com trabalhadores, especialistas e LLMs.	<tr> <td>ILO Global Index ([Gmyrek ](https://doi.org/10.54394/HETP0387)[*et al.*](https://doi.org/10.54394/HETP0387)[, 2025](https://doi.org/10.54394/HETP0387))</td> <td>ISCO-08 (internacional)</td> <td>Validação em três camadas (trabalhadores, especialistas e LLMs) escalada por LLM; média e desvio padrão das tarefas</td> <td>Validação em múltiplas etapas e comparabilidade internacional via ISCO-08</td> <td>Índice global; pode não captar especificidades brasileiras; sua aplicação exige *crosswalk* COD/CBO–ISCO</td> <td>Índice principal</td> </tr>			ROW-REV-0082
CLM-REV-075	CIT-REV-018	2.3 Índices de exposição à IA na literatura	table-row-near-68	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	A classificação do ILO Global Index é escalada por LLM.	<tr> <td>ILO Global Index ([Gmyrek ](https://doi.org/10.54394/HETP0387)[*et al.*](https://doi.org/10.54394/HETP0387)[, 2025](https://doi.org/10.54394/HETP0387))</td> <td>ISCO-08 (internacional)</td> <td>Validação em três camadas (trabalhadores, especialistas e LLMs) escalada por LLM; média e desvio padrão das tarefas</td> <td>Validação em múltiplas etapas e comparabilidade internacional via ISCO-08</td> <td>Índice global; pode não captar especificidades brasileiras; sua aplicação exige *crosswalk* COD/CBO–ISCO</td> <td>Índice principal</td> </tr>			ROW-REV-0083
CLM-REV-076	CIT-REV-018	2.3 Índices de exposição à IA na literatura	table-row-near-68	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	O ILO Global Index usa a média das pontuações das tarefas.	<tr> <td>ILO Global Index ([Gmyrek ](https://doi.org/10.54394/HETP0387)[*et al.*](https://doi.org/10.54394/HETP0387)[, 2025](https://doi.org/10.54394/HETP0387))</td> <td>ISCO-08 (internacional)</td> <td>Validação em três camadas (trabalhadores, especialistas e LLMs) escalada por LLM; média e desvio padrão das tarefas</td> <td>Validação em múltiplas etapas e comparabilidade internacional via ISCO-08</td> <td>Índice global; pode não captar especificidades brasileiras; sua aplicação exige *crosswalk* COD/CBO–ISCO</td> <td>Índice principal</td> </tr>			ROW-REV-0084
CLM-REV-077	CIT-REV-018	2.3 Índices de exposição à IA na literatura	table-row-near-68	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	O ILO Global Index usa o desvio-padrão das pontuações das tarefas.	<tr> <td>ILO Global Index ([Gmyrek ](https://doi.org/10.54394/HETP0387)[*et al.*](https://doi.org/10.54394/HETP0387)[, 2025](https://doi.org/10.54394/HETP0387))</td> <td>ISCO-08 (internacional)</td> <td>Validação em três camadas (trabalhadores, especialistas e LLMs) escalada por LLM; média e desvio padrão das tarefas</td> <td>Validação em múltiplas etapas e comparabilidade internacional via ISCO-08</td> <td>Índice global; pode não captar especificidades brasileiras; sua aplicação exige *crosswalk* COD/CBO–ISCO</td> <td>Índice principal</td> </tr>			ROW-REV-0085
CLM-REV-078	CIT-REV-018	2.3 Índices de exposição à IA na literatura	table-row-near-68	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	A ISCO-08 confere comparabilidade internacional ao ILO Global Index.	<tr> <td>ILO Global Index ([Gmyrek ](https://doi.org/10.54394/HETP0387)[*et al.*](https://doi.org/10.54394/HETP0387)[, 2025](https://doi.org/10.54394/HETP0387))</td> <td>ISCO-08 (internacional)</td> <td>Validação em três camadas (trabalhadores, especialistas e LLMs) escalada por LLM; média e desvio padrão das tarefas</td> <td>Validação em múltiplas etapas e comparabilidade internacional via ISCO-08</td> <td>Índice global; pode não captar especificidades brasileiras; sua aplicação exige *crosswalk* COD/CBO–ISCO</td> <td>Índice principal</td> </tr>			ROW-REV-0086
CLM-REV-079	CIT-REV-018	2.3 Índices de exposição à IA na literatura	table-row-near-68	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	Por ser global, o ILO Global Index pode não captar especificidades brasileiras.	<tr> <td>ILO Global Index ([Gmyrek ](https://doi.org/10.54394/HETP0387)[*et al.*](https://doi.org/10.54394/HETP0387)[, 2025](https://doi.org/10.54394/HETP0387))</td> <td>ISCO-08 (internacional)</td> <td>Validação em três camadas (trabalhadores, especialistas e LLMs) escalada por LLM; média e desvio padrão das tarefas</td> <td>Validação em múltiplas etapas e comparabilidade internacional via ISCO-08</td> <td>Índice global; pode não captar especificidades brasileiras; sua aplicação exige *crosswalk* COD/CBO–ISCO</td> <td>Índice principal</td> </tr>			ROW-REV-0087
CLM-REV-080	CIT-REV-018	2.3 Índices de exposição à IA na literatura	table-row-near-68	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	A aplicação do ILO Global Index exige um crosswalk COD/CBO–ISCO.	<tr> <td>ILO Global Index ([Gmyrek ](https://doi.org/10.54394/HETP0387)[*et al.*](https://doi.org/10.54394/HETP0387)[, 2025](https://doi.org/10.54394/HETP0387))</td> <td>ISCO-08 (internacional)</td> <td>Validação em três camadas (trabalhadores, especialistas e LLMs) escalada por LLM; média e desvio padrão das tarefas</td> <td>Validação em múltiplas etapas e comparabilidade internacional via ISCO-08</td> <td>Índice global; pode não captar especificidades brasileiras; sua aplicação exige *crosswalk* COD/CBO–ISCO</td> <td>Índice principal</td> </tr>			ROW-REV-0088
CLM-REV-081	CIT-REV-018	2.3 Índices de exposição à IA na literatura	table-row-near-68	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	A dissertação usa o ILO Global Index como índice principal.	<tr> <td>ILO Global Index ([Gmyrek ](https://doi.org/10.54394/HETP0387)[*et al.*](https://doi.org/10.54394/HETP0387)[, 2025](https://doi.org/10.54394/HETP0387))</td> <td>ISCO-08 (internacional)</td> <td>Validação em três camadas (trabalhadores, especialistas e LLMs) escalada por LLM; média e desvio padrão das tarefas</td> <td>Validação em múltiplas etapas e comparabilidade internacional via ISCO-08</td> <td>Índice global; pode não captar especificidades brasileiras; sua aplicação exige *crosswalk* COD/CBO–ISCO</td> <td>Índice principal</td> </tr>			ROW-REV-0089
