change_id	priority	change_type	proposal_mode	section	paragraph	claim_ids	occurrence_ids	citation_keys	current_text_pt	proposed_text_pt	notion_anchor	primary_verdicts	issue_codes	issue_severity	pages	evidence_paths	official_urls	target_system	dependency	covered_row_ids	notion_old_str_sha256	expected_match_count	approval_status
CHG-077	P3	CITATION_LINK	LINK_ONLY	4.1 Abordagem de diferenças em diferenças	6	CLM-CUR-112;CLM-CUR-113;CLM-CUR-114;CLM-CUR-115;CLM-CUR-116;CLM-CUR-117	CIT-CUR-030	callaway_difference_2021	A literatura recente alerta para um problema dos modelos de diferenças em diferenças quando as unidades começam a ser tratadas em datas diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse não é o formato usado aqui. Todas as ocupações expostas passam a ser consideradas tratadas na mesma data, o lançamento do ChatGPT, e as ocupações não expostas permanecem como controle. Portanto, não há comparação entre grupos tratados mais cedo e mais tarde. A principal condição do desenho continua sendo outra: antes do evento, os grupos deveriam apresentar trajetórias paralelas. Os diagnósticos da Seção 5 mostram que essa condição não se sustenta, o que limita a interpretação causal.	Adicionar hyperlink oficial à chamada de callaway_difference_2021 sem alterar a redação da afirmação.	A literatura recente alerta para um problema dos modelos de diferenças em diferenças quando as unidades começam a	PARTIALLY_SUPPORTED;SUPPORTED	MISSING_CITATION_LINK		1, 4;1-2;1, 11;2, 6, 14;2, 8-9, 25, 29, 32	evidence_pages/ROW-CUR-0123.pdf;evidence_pages/ROW-CUR-0127.pdf;evidence_pages/ROW-CUR-0131.pdf;evidence_pages/ROW-CUR-0135.pdf;evidence_pages/ROW-CUR-0139.pdf;evidence_pages/ROW-CUR-0143.pdf	https://doi.org/10.1016/j.jeconom.2020.12.001	NOTION	AUTHOR_APPROVAL; OFFICIAL_URL_CHECK		53f48c6717f58036fa0a4e99f03444ef2ed3d4645001a0ef1cc8fbe78f69708d	1	PROPOSED
CHG-078	P3	CITATION_LINK	LINK_ONLY	4.1 Abordagem de diferenças em diferenças	6	CLM-CUR-112;CLM-CUR-113;CLM-CUR-114;CLM-CUR-115;CLM-CUR-116;CLM-CUR-117	CIT-CUR-031	sun_estimating_2021	A literatura recente alerta para um problema dos modelos de diferenças em diferenças quando as unidades começam a ser tratadas em datas diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse não é o formato usado aqui. Todas as ocupações expostas passam a ser consideradas tratadas na mesma data, o lançamento do ChatGPT, e as ocupações não expostas permanecem como controle. Portanto, não há comparação entre grupos tratados mais cedo e mais tarde. A principal condição do desenho continua sendo outra: antes do evento, os grupos deveriam apresentar trajetórias paralelas. Os diagnósticos da Seção 5 mostram que essa condição não se sustenta, o que limita a interpretação causal.	Adicionar hyperlink oficial à chamada de sun_estimating_2021 sem alterar a redação da afirmação.	A literatura recente alerta para um problema dos modelos de diferenças em diferenças quando as unidades começam a	PARTIALLY_SUPPORTED;SUPPORTED	MISSING_CITATION_LINK		unnumbered title page; 2;folha de rosto sem numeração; 2; 5; 9-10;folha de rosto sem numeração; 2;5, 24;unnumbered title page; 5; 9-10;unnumbered title page; 5; 7; 29-30	evidence_pages/ROW-CUR-0124.pdf;evidence_pages/ROW-CUR-0128.pdf;evidence_pages/ROW-CUR-0132.pdf;evidence_pages/ROW-CUR-0136.pdf;evidence_pages/ROW-CUR-0140.pdf;evidence_pages/ROW-CUR-0144.pdf	https://doi.org/10.1016/j.jeconom.2020.09.006	NOTION	AUTHOR_APPROVAL; OFFICIAL_URL_CHECK		53f48c6717f58036fa0a4e99f03444ef2ed3d4645001a0ef1cc8fbe78f69708d	1	PROPOSED
CHG-079	P3	CITATION_LINK	LINK_ONLY	4.1 Abordagem de diferenças em diferenças	6	CLM-CUR-112;CLM-CUR-113;CLM-CUR-114;CLM-CUR-115;CLM-CUR-116;CLM-CUR-117	CIT-CUR-032	de_chaisemartin_two-way_2020	A literatura recente alerta para um problema dos modelos de diferenças em diferenças quando as unidades começam a ser tratadas em datas diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse não é o formato usado aqui. Todas as ocupações expostas passam a ser consideradas tratadas na mesma data, o lançamento do ChatGPT, e as ocupações não expostas permanecem como controle. Portanto, não há comparação entre grupos tratados mais cedo e mais tarde. A principal condição do desenho continua sendo outra: antes do evento, os grupos deveriam apresentar trajetórias paralelas. Os diagnósticos da Seção 5 mostram que essa condição não se sustenta, o que limita a interpretação causal.	Adicionar hyperlink oficial à chamada de de_chaisemartin_two-way_2020 sem alterar a redação da afirmação.	A literatura recente alerta para um problema dos modelos de diferenças em diferenças quando as unidades começam a	PARTIALLY_SUPPORTED;SUPPORTED	MISSING_CITATION_LINK		9-10;1, 4, 8-10;2, 4;1-3;1-2, 4, 13	evidence_pages/ROW-CUR-0125.pdf;evidence_pages/ROW-CUR-0129.pdf;evidence_pages/ROW-CUR-0133.pdf;evidence_pages/ROW-CUR-0137.pdf;evidence_pages/ROW-CUR-0141.pdf;evidence_pages/ROW-CUR-0145.pdf	https://doi.org/10.1257/aer.20181169	NOTION	AUTHOR_APPROVAL; OFFICIAL_URL_CHECK		53f48c6717f58036fa0a4e99f03444ef2ed3d4645001a0ef1cc8fbe78f69708d	1	PROPOSED
CHG-080	P3	CITATION_LINK	LINK_ONLY	4.2 Construção do painel ocupação-mês com CAGED e correspondência CBO → OIT	5	CLM-CUR-118;CLM-CUR-119;CLM-CUR-120	CIT-CUR-033	klein_teeselink_generative_2025	A janela de análise começa em janeiro de 2021 por duas razões. Primeiro, o Novo CAGED teve início em janeiro de 2020, não havendo dados diretamente comparáveis para períodos anteriores. Segundo, optei por excluir o ano de 2020 porque ele coincide com a fase mais aguda da pandemia de Covid-19, marcada por fortes alterações nas admissões, nos desligamentos e nos salários. A inclusão desse período poderia fazer com que os efeitos excepcionais da pandemia fossem confundidos com as tendências anteriores à difusão do ChatGPT. Assim, o painel compreende o período entre janeiro de 2021 e maio de 2026, preservando 23 meses anteriores ao evento e 42 posteriores. A janela é assimétrica, com mais tempo depois do evento do que antes, o que é prática corrente nesta literatura: Klein Teeselink (2025, p. 11) trabalha com 15 meses de pré e 30 de pós.	Adicionar hyperlink oficial à chamada de klein_teeselink_generative_2025 sem alterar a redação da afirmação.	A janela de análise começa em janeiro de 2021 por duas razões. Primeiro, o Novo CAGED teve início	OVERSTATED;SUPPORTED	MISSING_CITATION_LINK		11	evidence_pages/ROW-CUR-0146.pdf;evidence_pages/ROW-CUR-0147.pdf;evidence_pages/ROW-CUR-0148.pdf	https://doi.org/10.2139/ssrn.5516798	NOTION	AUTHOR_APPROVAL; OFFICIAL_URL_CHECK		be65a6447286175922c08eb4f8ec5b09784ded3415c957a3a79267ff3b10ee3f	1	PROPOSED
CHG-081	P3	CITATION_LINK	LINK_ONLY	4.3 Especificação econométrica e desfechos	1	CLM-CUR-121	CIT-CUR-034	brynjolfsson_canaries_2025	A especificação foi construída em etapas. Parti do desenho usado por Brynjolfsson, Chandar e Chen (2025), adaptei a comparação às características do CAGED e confrontei as escolhas de estimador, controles e inferência com a literatura metodológica. O objetivo foi escolher um modelo coerente com a pergunta e com os limites da base, e não procurar a especificação que produzisse o resultado mais favorável. As equações abaixo registram a versão adotada e permitem que essas decisões sejam avaliadas.	Adicionar hyperlink oficial à chamada de brynjolfsson_canaries_2025 sem alterar a redação da afirmação.	A especificação foi construída em etapas. Parti do desenho usado por Brynjolfsson, Chandar e Chen (2025), adaptei a	SUPPORTED	MISSING_CITATION_LINK		11-12	evidence_pages/ROW-CUR-0149.pdf	https://digitaleconomy.stanford.edu/publications/canaries-in-the-coal-mine/	NOTION	AUTHOR_APPROVAL; OFFICIAL_URL_CHECK		b3d27601b9ca082c29f306d43b9cf0b6b2d0265b06f0c4502b8336bccdf7cc28	1	PROPOSED
CHG-082	P3	CITATION_LINK	LINK_ONLY	4.3 Especificação econométrica e desfechos	18	CLM-CUR-122;CLM-CUR-123	CIT-CUR-035	santos_silva_log_2006	Transformações como log(1+y) mudam a interpretação e podem gerar problemas sob heterocedasticidade (Silva e Tenreyro, 2006; Chen e Roth, 2024).	Adicionar hyperlink oficial à chamada de santos_silva_log_2006 sem alterar a redação da afirmação.	Transformações como log(1+y) mudam a interpretação e podem gerar problemas sob heterocedasticidade (Silva e Tenreyro, 2006; Chen e	PARTIALLY_SUPPORTED;SUPPORTED	MISSING_CITATION_LINK		capa sem numeração; 2-3; 10;28, 31	evidence_pages/ROW-CUR-0150.pdf;evidence_pages/ROW-CUR-0152.pdf	https://doi.org/10.1162/rest.88.4.641	NOTION	AUTHOR_APPROVAL; OFFICIAL_URL_CHECK		3231cdae02433c62a6469a3b84f566dba9b85894f466a6527ecb19ce55cd9732	1	PROPOSED
CHG-083	P3	CITATION_LINK	LINK_ONLY	4.3 Especificação econométrica e desfechos	18	CLM-CUR-122;CLM-CUR-123	CIT-CUR-036	chen_logs_2024	Transformações como log(1+y) mudam a interpretação e podem gerar problemas sob heterocedasticidade (Silva e Tenreyro, 2006; Chen e Roth, 2024).	Adicionar hyperlink oficial à chamada de chen_logs_2024 sem alterar a redação da afirmação.	Transformações como log(1+y) mudam a interpretação e podem gerar problemas sob heterocedasticidade (Silva e Tenreyro, 2006; Chen e	PARTIALLY_SUPPORTED;SUPPORTED	MISSING_CITATION_LINK		1-2, 6;Main text pp. 1-2; Appendix pp. 7-8, 11	evidence_pages/ROW-CUR-0151.pdf;evidence_pages/ROW-CUR-0153.pdf	https://doi.org/10.1093/qje/qjad054	NOTION	AUTHOR_APPROVAL; OFFICIAL_URL_CHECK		3231cdae02433c62a6469a3b84f566dba9b85894f466a6527ecb19ce55cd9732	1	PROPOSED
CHG-084	P3	CITATION_LINK	LINK_ONLY	4.3 Especificação econométrica e desfechos	18	CLM-CUR-124	CIT-CUR-037	brynjolfsson_canaries_2025	O PPML trabalha diretamente com a contagem em nível e também é usado por Brynjolfsson, Chandar e Chen (2025).	Adicionar hyperlink oficial à chamada de brynjolfsson_canaries_2025 sem alterar a redação da afirmação.	O PPML trabalha diretamente com a contagem em nível e também é usado por Brynjolfsson, Chandar e Chen	SUPPORTED	MISSING_CITATION_LINK		11–12	evidence_pages/ROW-CUR-0154.pdf	https://digitaleconomy.stanford.edu/publications/canaries-in-the-coal-mine/	NOTION	AUTHOR_APPROVAL; OFFICIAL_URL_CHECK		c599503caafb2394f63f0d0ed823eb33141a9ed40c285cd23e43b49adb0757fa	1	PROPOSED
CHG-085	P3	CITATION_LINK	LINK_ONLY	4.5 Testes de robustez e diagnósticos	3	CLM-CUR-130;CLM-CUR-131	CIT-CUR-039	teutloff_winners_2025	2. Placebo temporal. Um evento falso é datado em dezembro de 2021 e estimado apenas dentro do pré-período verdadeiro, descartando-se todo o período posterior ao ChatGPT. O procedimento — ainda que com data distinta, pois aquele estudo situa seu evento falso em 30 de maio de 2022 — é o mesmo de Teutloff et al. (2025, p. 12).	Adicionar hyperlink oficial à chamada de teutloff_winners_2025 sem alterar a redação da afirmação.	2. Placebo temporal. Um evento falso é datado em dezembro de 2021 e estimado apenas dentro do pré-período	SUPPORTED	MISSING_CITATION_LINK		12	evidence_pages/ROW-CUR-0160.pdf;evidence_pages/ROW-CUR-0161.pdf	https://doi.org/10.1016/j.jebo.2024.106845	NOTION	AUTHOR_APPROVAL; OFFICIAL_URL_CHECK		0a0504bdb48960619ee7e1c44a16e93d42f088bc6e404a001710bb559017b3f2	1	PROPOSED
CHG-086	P3	CITATION_LINK	LINK_ONLY	4.5 Testes de robustez e diagnósticos	7	CLM-CUR-132;CLM-CUR-133	CIT-CUR-040	rambachan_more_2023	6. Sensibilidade a tendências prévias. O procedimento de Rambachan e Roth (2023) estima quanto as tendências anteriores ao evento poderiam divergir sem alterar a conclusão. Assim, o diagnóstico não se resume a aprovar ou reprovar o teste de tendências paralelas.	Adicionar hyperlink oficial à chamada de rambachan_more_2023 sem alterar a redação da afirmação.	6. Sensibilidade a tendências prévias. O procedimento de Rambachan e Roth (2023) estima quanto as tendências anteriores ao	PARTIALLY_SUPPORTED;SUPPORTED	MISSING_CITATION_LINK		2583-2584;2555, 2558	evidence_pages/ROW-CUR-0162.pdf;evidence_pages/ROW-CUR-0163.pdf	https://doi.org/10.1093/restud/rdad018	NOTION	AUTHOR_APPROVAL; OFFICIAL_URL_CHECK		4835920a09c3a430501587976683759c61af9bf6ce6864309ce04cb1d6f43ba7	1	PROPOSED
CHG-087	P3	CITATION_LINK	LINK_ONLY	5.2.1 Resultados por sexo	9	CLM-CUR-149;CLM-CUR-150	CIT-CUR-047	gmyrek_generative_2025	A ausência de contrastes ajustados converge com Brynjolfsson, Chandar e Chen (2025), que também não encontram efeitos diferenciais por sexo nos Estados Unidos. Continua valendo a leitura da Subseção 3.5.1 e de Gmyrek et al. (2025) sobre a maior exposição ocupacional das mulheres, que é uma afirmação sobre exposição potencial, e não sobre ajuste realizado. O desenho não observa adoção de IA; as estimativas não revelam diferença entre os sexos no período observado, sem permitir concluir se houve ou não adoção ou impacto da IA.	Adicionar hyperlink oficial à chamada de gmyrek_generative_2025 sem alterar a redação da afirmação.	A ausência de contrastes ajustados converge com Brynjolfsson, Chandar e Chen (2025), que também não encontram efeitos diferenciais	SUPPORTED	MISSING_CITATION_LINK		43-44	evidence_pages/ROW-CUR-0185.pdf;evidence_pages/ROW-CUR-0186.pdf	https://doi.org/10.54394/HETP0387	NOTION	AUTHOR_APPROVAL; OFFICIAL_URL_CHECK		c3d4e4918c82904e756a888e231ae02209709217db48ef8c006a1f1e970c182e	1	PROPOSED
CHG-088	P3	CITATION_LINK	LINK_ONLY	6.3 Interpretação	3	CLM-CUR-167;CLM-CUR-168;CLM-CUR-169;CLM-CUR-170	CIT-CUR-058	brynjolfsson_canaries_2025	A primeira é a pandemia. O painel começa em janeiro de 2021 e o pré-tratamento vai até novembro de 2022, então não há um único mês pré-pandemia na janela de comparação, e janeiro de 2021 é o auge da segunda onda no Brasil. O teste não examina um mercado de trabalho em regime, e sim um mercado em recuperação de um choque que atingiu de forma muito desigual justamente o eixo que o índice separa. Por mais de dois anos, o trabalho de escritório e o atendimento remoto operaram sob uma demanda que a distância física inflou, enquanto o trabalho presencial foi suspenso ou reduzido. Se essa demanda estava se corrigindo ao longo de 2022 e 2023, expostas e não expostas já vinham em trajetórias distintas por razões que nada têm a ver com o ChatGPT. Registro, porém, que a principal referência desta dissertação testou essa hipótese e não a encontrou: Brynjolfsson, Chandar e Chen (2025) verificam se a taxonomia de exposição previa emprego antes da difusão dos modelos de linguagem, inclusive durante o pico de desemprego da pandemia, e relatam que não previa. A falha de tendências prévias que encontro aqui é, portanto, uma diferença em relação ao caso americano, e não um problema compartilhado — o que aponta para a janela, já que o painel brasileiro não contém um único mês pré-pandemia enquanto o deles recua bem antes de 2020, ou para a composição do grupo tratado.	Adicionar hyperlink oficial à chamada de brynjolfsson_canaries_2025 sem alterar a redação da afirmação.	A primeira é a pandemia. O painel começa em janeiro de 2021 e o pré-tratamento vai até novembro	SUPPORTED	MISSING_CITATION_LINK		4, 14;4;4, 7, 14, 45-48	evidence_pages/ROW-CUR-0205.pdf;evidence_pages/ROW-CUR-0206.pdf;evidence_pages/ROW-CUR-0207.pdf;evidence_pages/ROW-CUR-0208.pdf	https://digitaleconomy.stanford.edu/publications/canaries-in-the-coal-mine/	NOTION	AUTHOR_APPROVAL; OFFICIAL_URL_CHECK		3fbd3ffe692084fcf9edd4352ce6e3833b09b293d8d84e535c32dac4727780bc	1	PROPOSED
CHG-089	P3	CITATION_LINK	LINK_ONLY	4.4 Heterogeneidades e estudos de caso	3		CIT-METHOD-001	benjamini_controlling_1995	Por isso adoto o procedimento de Benjamini e Hochberg (1995), que controla a taxa de falsas descobertas	Adicionar hyperlink oficial à chamada de benjamini_controlling_1995 sem alterar a redação da afirmação.	Por isso adoto o procedimento de Benjamini e Hochberg (1995), que controla a taxa de falsas descobertas		MISSING_CITATION_LINK				https://doi.org/10.1111/j.2517-6161.1995.tb02031.x	NOTION	AUTHOR_APPROVAL; OFFICIAL_URL_CHECK		2a1a4b23a60c4849d52e98a0c6921cec3c003ded214a4ce92d8719b77a9b9240	1	PROPOSED
CHG-090	P3	REFERENCE_ADD	REFERENCE_INSERT	REFERÊNCIAS	N/A		CIT-METHOD-001	benjamini_controlling_1995	REFERÊNCIAS	BENJAMINI, Yoav; HOCHBERG, Yosef. Controlling the False Discovery Rate: A Practical and Powerful Approach to Multiple Testing. **Journal of the Royal Statistical Society: Series B (Methodological)**, \[*S. l.*\], vol. 57, nº 1, p. 289–300, 1995. DOI: <https://doi.org/10.1111/j.2517-6161.1995.tb02031.x>. Disponível em: <https://doi.org/10.1111/j.2517-6161.1995.tb02031.x>. Acesso em: 28 jul. 2026.	REFERÊNCIAS		REFERENCE_MISSING				https://doi.org/10.1111/j.2517-6161.1995.tb02031.x	NOTION	AUTHOR_APPROVAL		02d49584d62fac6195b2bada187c0b62dc477647ee2fd7e883a27f269df7fae7	1	PROPOSED
CHG-091	P3	REFERENCE_ADD	REFERENCE_INSERT	REFERÊNCIAS	N/A	CLM-CUR-112;CLM-CUR-113;CLM-CUR-114;CLM-CUR-115;CLM-CUR-116;CLM-CUR-117	CIT-CUR-030	callaway_difference_2021	REFERÊNCIAS	CALLAWAY, Brantly; SANT’ANNA, Pedro H. C. Difference-in-Differences with Multiple Time Periods. **Journal of Econometrics**, \[*S. l.*\], vol. 225, nº 2, p. 200–230, 2021. DOI: <https://doi.org/10.1016/j.jeconom.2020.12.001>. Disponível em: <https://doi.org/10.1016/j.jeconom.2020.12.001>. Acesso em: 28 jul. 2026.	REFERÊNCIAS		REFERENCE_MISSING				https://doi.org/10.1016/j.jeconom.2020.12.001	NOTION	SOURCE_ALIGNMENT; AUTHOR_APPROVAL		02d49584d62fac6195b2bada187c0b62dc477647ee2fd7e883a27f269df7fae7	1	PROPOSED
CHG-092	P3	REFERENCE_ADD	REFERENCE_INSERT	REFERÊNCIAS	N/A	CLM-CUR-122;CLM-CUR-123	CIT-CUR-036	chen_logs_2024	REFERÊNCIAS	CHEN, Jiafeng; ROTH, Jonathan. Logs with Zeros? Some Problems and Solutions. **The Quarterly Journal of Economics**, \[*S. l.*\], vol. 139, nº 2, p. 891–936, 2024. DOI: <https://doi.org/10.1093/qje/qjad054>. Disponível em: <https://doi.org/10.1093/qje/qjad054>. Acesso em: 28 jul. 2026.	REFERÊNCIAS		REFERENCE_MISSING				https://doi.org/10.1093/qje/qjad054	NOTION	SOURCE_ALIGNMENT; AUTHOR_APPROVAL		02d49584d62fac6195b2bada187c0b62dc477647ee2fd7e883a27f269df7fae7	1	PROPOSED
CHG-093	P3	REFERENCE_ADD	REFERENCE_INSERT	REFERÊNCIAS	N/A	CLM-CUR-112;CLM-CUR-113;CLM-CUR-114;CLM-CUR-115;CLM-CUR-116;CLM-CUR-117	CIT-CUR-032	de_chaisemartin_two-way_2020	REFERÊNCIAS	CHAISEMARTIN, Clément de; D’HAULTFŒUILLE, Xavier. Two-Way Fixed Effects Estimators with Heterogeneous Treatment Effects. **American Economic Review**, \[*S. l.*\], vol. 110, nº 9, p. 2964–2996, 2020. DOI: <https://doi.org/10.1257/aer.20181169>. Disponível em: <https://doi.org/10.1257/aer.20181169>. Acesso em: 28 jul. 2026.	REFERÊNCIAS		REFERENCE_MISSING				https://doi.org/10.1257/aer.20181169	NOTION	SOURCE_ALIGNMENT; AUTHOR_APPROVAL		02d49584d62fac6195b2bada187c0b62dc477647ee2fd7e883a27f269df7fae7	1	PROPOSED
CHG-094	P3	REFERENCE_ADD	REFERENCE_INSERT	REFERÊNCIAS	N/A	CLM-CUR-112;CLM-CUR-113;CLM-CUR-114;CLM-CUR-115;CLM-CUR-116;CLM-CUR-117	CIT-CUR-029	goodman_bacon_difference_2021	REFERÊNCIAS	GOODMAN-BACON, Andrew. Difference-in-Differences with Variation in Treatment Timing. **Journal of Econometrics**, \[*S. l.*\], vol. 225, nº 2, p. 254–277, 2021. DOI: <https://doi.org/10.1016/j.jeconom.2021.03.014>. Disponível em: <https://doi.org/10.1016/j.jeconom.2021.03.014>.	REFERÊNCIAS		REFERENCE_MISSING				https://doi.org/10.1016/j.jeconom.2021.03.014	NOTION	SOURCE_ALIGNMENT; AUTHOR_APPROVAL		02d49584d62fac6195b2bada187c0b62dc477647ee2fd7e883a27f269df7fae7	1	PROPOSED
CHG-095	P3	REFERENCE_ADD	REFERENCE_INSERT	REFERÊNCIAS	N/A	CLM-CUR-132;CLM-CUR-133	CIT-CUR-040	rambachan_more_2023	REFERÊNCIAS	RAMBACHAN, Ashesh; ROTH, Jonathan. A More Credible Approach to Parallel Trends. **The Review of Economic Studies**, \[*S. l.*\], vol. 90, nº 5, p. 2555–2591, 2023. DOI: <https://doi.org/10.1093/restud/rdad018>. Disponível em: <https://doi.org/10.1093/restud/rdad018>. Acesso em: 28 jul. 2026.	REFERÊNCIAS		REFERENCE_MISSING				https://doi.org/10.1093/restud/rdad018	NOTION	AUTHOR_APPROVAL		02d49584d62fac6195b2bada187c0b62dc477647ee2fd7e883a27f269df7fae7	1	PROPOSED
CHG-096	P3	REFERENCE_ADD	REFERENCE_INSERT	REFERÊNCIAS	N/A	CLM-CUR-122;CLM-CUR-123	CIT-CUR-035	santos_silva_log_2006	REFERÊNCIAS	SANTOS SILVA, J. M. C.; TENREYRO, Silvana. The Log of Gravity. **The Review of Economics and Statistics**, \[*S. l.*\], vol. 88, nº 4, p. 641–658, 2006. DOI: <https://doi.org/10.1162/rest.88.4.641>. Disponível em: <https://doi.org/10.1162/rest.88.4.641>.	REFERÊNCIAS		REFERENCE_MISSING				https://doi.org/10.1162/rest.88.4.641	NOTION	SOURCE_ALIGNMENT; AUTHOR_APPROVAL		02d49584d62fac6195b2bada187c0b62dc477647ee2fd7e883a27f269df7fae7	1	PROPOSED
CHG-097	P3	REFERENCE_ADD	REFERENCE_INSERT	REFERÊNCIAS	N/A	CLM-CUR-112;CLM-CUR-113;CLM-CUR-114;CLM-CUR-115;CLM-CUR-116;CLM-CUR-117	CIT-CUR-031	sun_estimating_2021	REFERÊNCIAS	SUN, Liyang; ABRAHAM, Sarah. Estimating Dynamic Treatment Effects in Event Studies with Heterogeneous Treatment Effects. **Journal of Econometrics**, \[*S. l.*\], vol. 225, nº 2, p. 175–199, 2021. DOI: <https://doi.org/10.1016/j.jeconom.2020.09.006>. Disponível em: <https://doi.org/10.1016/j.jeconom.2020.09.006>. Acesso em: 28 jul. 2026.	REFERÊNCIAS		REFERENCE_MISSING				https://doi.org/10.1016/j.jeconom.2020.09.006	NOTION	SOURCE_ALIGNMENT; AUTHOR_APPROVAL		02d49584d62fac6195b2bada187c0b62dc477647ee2fd7e883a27f269df7fae7	1	PROPOSED
CHG-098	P3	REFERENCE_ADD	REFERENCE_INSERT	REFERÊNCIAS	N/A	CLM-CUR-130;CLM-CUR-131	CIT-CUR-039	teutloff_winners_2025	REFERÊNCIAS	TEUTLOFF, Ole; EINSIEDLER, Johanna; KÄSSI, Otto; BRAESEMANN, Fabian; MISHKIN, Pamela; DEL RIO-CHANONA, R. Maria. Winners and losers of generative AI: Early Evidence of Shifts in Freelancer Demand. **Journal of Economic Behavior & Organization**, \[*S. l.*\], vol. 235, p. 106845, jul. 2025. DOI: <https://doi.org/10.1016/j.jebo.2024.106845>. Disponível em: <https://linkinghub.elsevier.com/retrieve/pii/S0167268124004591>. Acesso em: 25 jul. 2026.	REFERÊNCIAS		REFERENCE_MISSING				https://doi.org/10.1016/j.jebo.2024.106845	NOTION	AUTHOR_APPROVAL		02d49584d62fac6195b2bada187c0b62dc477647ee2fd7e883a27f269df7fae7	1	PROPOSED
CHG-099	P3	REFERENCE_REMOVE	EXACT_REMOVAL	REFERÊNCIAS	N/A			aldasoro_ai_2026	ALDASORO, Iñaki; GAMBACORTA, Leonardo; PAL, Rozalia; REVOLTELLA, Debora; WEISS, Christoph; WOLSKI, Marcin. **AI adoption, productivity and employment: Evidence from European firms**. Luxembourg: European Investment Bank, jan. 2026. DOI: [https://doi.org/10.2867/1772538](https://doi.org/10.2867/1772538). Disponível em: [https://doi.org/10.2867/1772538](https://doi.org/10.2867/1772538). Acesso em: 25 jul. 2026.	Remover esta entrada da lista final porque ela não é citada na versão corrente da dissertação.	ALDASORO, Iñaki; GAMBACORTA, Leonardo; PAL, Rozalia; REVOLTELLA, Debora; WEISS, Christoph; WOLSKI, Marcin. AI adoption, productivity and employment: Evidence		REFERENCE_NOT_CITED				https://doi.org/10.2867/1772538	NOTION	AUTHOR_APPROVAL		559a7841086077d37d1cc27e84c5e73810f9908f9bbaa2b643ee11530ef0719a	1	PROPOSED
CHG-100	P3	REFERENCE_UPDATE	EXACT_REPLACEMENT	REFERÊNCIAS	N/A	CLM-CUR-021;CLM-CUR-022;CLM-CUR-023	CIT-CUR-009	agarwal_combining_2023	AGARWAL, Nikhil; MOEHRING, Alex; RAJPURKAR, Pranav; SALZ, Tobias. **Combining human expertise with artificial intelligence: Experimental evidence from radiology**. Cambridge, MA: National Bureau of Economic Research, jul. 2023. DOI: [https://doi.org/10.3386/w31422](https://doi.org/10.3386/w31422). Disponível em: [https://www.nber.org/papers/w31422](https://www.nber.org/papers/w31422). Acesso em: 25 jul. 2026.	AGARWAL, Nikhil; MOEHRING, Alex; RAJPURKAR, Pranav; SALZ, Tobias. **Combining human expertise with artificial intelligence: Experimental evidence from radiology**. Cambridge, MA: National Bureau of Economic Research, jul. 2023. DOI: <https://doi.org/10.3386/w31422>. Disponível em: <https://www.nber.org/papers/w31422>.	AGARWAL, Nikhil; MOEHRING, Alex; RAJPURKAR, Pranav; SALZ, Tobias. Combining human expertise with artificial intelligence: Experimental evidence from radiology.		REFERENCE_FORMAT_OR_METADATA				https://doi.org/10.3386/w31422	NOTION	Add NBER Working Paper no. 31422 and normalize title emphasis.		9b4ac7ae9b2a4cdf6cc25b2985fc7640b41b73eaac0bfbf3bb1ccdb2765fcd2f	1	PROPOSED
CHG-101	P3	REFERENCE_UPDATE	EXACT_REPLACEMENT	REFERÊNCIAS	N/A	CLM-CUR-040;CLM-CUR-041;CLM-CUR-042;CLM-CUR-043;CLM-CUR-075;CLM-CUR-076;CLM-CUR-077;CLM-CUR-078;CLM-CUR-079;CLM-CUR-080;CLM-CUR-081	CIT-CUR-012;CIT-CUR-017	appel_anthropic_2026	APPEL, Ruth; MASSENKOFF, Maxim; MCCRORY, Peter; MCCAIN, Miles; HELLER, Ryan; NEYLON, Tyler; TAMKIN, Alex. **Anthropic Economic Index report: Economic primitives**. \[*S. l.*\]: Anthropic, 15 jan. 2026. Disponível em: [https://www.anthropic.com/research/anthropic-economic-index-january-2026-report](https://www.anthropic.com/research/anthropic-economic-index-january-2026-report). Acesso em: 25 jul. 2026.	APPEL, Ruth; MASSENKOFF, Maxim; MCCRORY, Peter; MCCAIN, Miles; HELLER, Ryan; NEYLON, Tyler; TAMKIN, Alex. **Anthropic Economic Index report: Economic primitives**. \[*S. l.*\]: Anthropic, 15 jan. 2026. Disponível em: <https://www.anthropic.com/research/anthropic-economic-index-january-2026-report>.	APPEL, Ruth; MASSENKOFF, Maxim; MCCRORY, Peter; MCCAIN, Miles; HELLER, Ryan; NEYLON, Tyler; TAMKIN, Alex. Anthropic Economic Index report:		REFERENCE_FORMAT_OR_METADATA				https://www.anthropic.com/research/anthropic-economic-index-january-2026-report	NOTION	Emphasize only the main title and normalize the subtitle.		fc6cac10ae3cfbc284a3cae7554e9b5098d0a4f229c6b24b732d5b7ef18270d7	1	PROPOSED
