pdf_page_index	text
101	101 Figure C.37: Conditional treatment effect given AI prediction (a) Deviation from Ground Truth (b) Incorrect Decision .05 .05 ATE on deviation from ground truth ATE on incorrect decision 0 0 -.05 -.05 -.1 -.1 [0.2,0.4) [0.4,0.6) [0.6,0.8) [0.8,1] [0.2,0.4) [0.4,0.6) [0.6,0.8) [0.8,1] AI prediction bins AI prediction bins Note: Main specifications similar to figure 3 with the exception that only the abnormal pathology is considered.
102	Table C.17: Average Treatment Effects Deviation from AI Deviation from Ground Truth Pooled Abnormal Pooled Pooled Abnormal with AI with AI Treatment (1) (2) (3) (4) (5) AI × CH 0.000 0.001 0.001 0.001 0.009 (0.001) (0.005) (0.001) (0.002) (0.008) AI −0.016 −0.054 −0.001 0.001 0.009 (0.001) (0.005) (0.001) (0.002) (0.007) CH −0.000 0.001 −0.001 −0.003 −0.010 (0.001) (0.004) (0.001) (0.002) (0.006) Control Mean 0.108 0.271 0.033 0.085 0.421 (0.003) (0.010) (0.002) (0.005) (0.013) Pathology FE Yes No Yes Yes No Observations 235820 18140 1850280 235820 18140 Note: Main specifications similar to table 2 with the exception that only the abnormal pathology is considered. 102
103	103 C.5 Automation Bias Appendix C.5.1 Conditional Independence Table C.18 presents evidence that human and AI signals are not conditionally independent. To test the hypothesis of conditional independence, we regress the human report in the treatment arm without AI assistance on the ground truth, the AI score, and the interaction between ground truth and the AI score. If the signals were conditionally independent, we would observe the AI score to offer no predictive power on the human report after conditioning on the ground truth. As shown in Table C.18 we can reject this null hypothesis. Table C.18: Test of Conditionally Independent Signals Top Level with AI Pooled with AI Abnormal Ground Truth 0.318 0.265 -0.049 (0.042) (0.033) (0.078) AI Score 0.536 0.620 0.815 (0.046) (0.035) (0.052) Ground Truth × AI -0.244 -0.217 0.205 (0.082) (0.066) (0.090) Constant 0.089 0.044 -0.058 (0.011) (0.003) (0.039) Observations 11420 57100 5710 R-Squared 0.260 0.301 0.316 Note: Estimates of a regression of the human report in the treatment without AI assistance on the ground truth interacted with the AI score. Standard errors are two-way clustered at the radiologist and patient case level.
104	104 C.5.2 Estimating Bayesian Update Terms Here, we describe the method we use to estimate the Bayesian benchmark π(ωi = 1|sE A ir , si ). This procedure is done separately for each pathology. We train a random forest classifier that predicts the ground truth based on features including the vector of a radiologist’s re- ported probabilities in the non-AI treatment and the vector of AI predictions. Additional features include radiologist identifiers to allow for heterogeneity in radiologists’ assessments, an indicator equal to one if the case was read with clinical history, and summaries of the patient clinical history. We estimate this quantity for various parameterizations of sE ir and si A described in Section 5. These are used in the model testing exercise to understand if radiol- ogists account for the joint distribution of signals when forming their posterior beliefs. The hyperparameters of the model are tuned using grouped cross-validation where observations were grouped by patient id to avoid overfitting with five folds. We impose monotonicity constraints on the model to impose that π(ωi = 1|sE A ir , si ) is monotonically increasing in all probability inputs. When the model includes clinical history, we provide a summarized patient’s clinical record with their sex, weight, temperature, pulse, age, and the number of available and flagged labs. We mean impute these variables when the radiologist does not have access to the clinical history and include an indicator equal to one if the radiologist had access to the clinical history as an additional feature. Below we summarize the performance of these models and the relative value of increasing the dimension of sE A ir and si .
105	Table C.19: Summary of Bayesian Models (1) (2) (3) (4) (5) (6) (7) (8) (9) (10) (11) (12) Accuracy 0.88 0.91 0.88 0.89 0.90 0.90 0.89 0.90 0.89 0.89 0.91 0.90 Airspace Opacity AUC 0.89 0.96 0.91 0.92 0.96 0.96 0.94 0.96 0.93 0.93 0.96 0.96 Accuracy 0.90 0.92 0.90 0.91 0.93 0.92 0.92 0.92 0.91 0.91 0.93 0.93 Cardiomediastinal Abnorm. AUC 0.90 0.96 0.91 0.93 0.96 0.96 0.94 0.96 0.94 0.94 0.96 0.96 Accuracy 0.88 0.91 0.88 0.89 0.91 0.91 0.90 0.91 0.90 0.90 0.92 0.91 Abnormal AUC 0.91 0.96 0.91 0.93 0.96 0.96 0.95 0.96 0.94 0.94 0.96 0.96 Focal sA ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Other sA ✓ ✓ ✓ ✓ ✓ ✓ Focal sE ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Other sE ✓ ✓ ✓ ✓ Clinical History sE ✓ ✓ ✓ ✓ ✓ ✓ Note: This table summarizes the models used to estimate the Bayesian benchmark. Each column corresponds to a random forest classification tree with varying signal structures. The rows Focal sA , Other sA , Focal sE , Other sE , and Clinical History sE indicate what features are included in the tree. Focal sA corresponds to the focal pathology’s AI score, Other sA corresponds to vector of AI scores for all pathologies, Focal (Other) sE includes the radiologist’s report without AI assistance on the focal pathology (all pathologies), and Clinical History sE contains summaries of the patient’s clinical history when available to the radiologist. 105
106	106 C.5.3 Model Selection on Additional Pathology Groups Here, we present the model selection results for the remaining pre-registered pathology groups.
107	Table C.20: Model Selection: Top Level with AI (1) (2) (3) (4) (5) (6) (7) (8) (9) (10) (11) (12) Automation Bias (b) 0.29 0.35 0.34 0.31 0.35 0.35 0.19 0.34 0.27 0.25 0.34 0.35 (0.02) (0.03) (0.03) (0.03) (0.03) (0.03) (0.02) (0.03) (0.02) (0.03) (0.03) (0.03) Own Info Bias (d) 1.10 1.06 1.08 1.08 1.06 1.05 1.07 1.06 1.06 1.07 1.06 1.05 (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) Constant 0.40 0.37 0.40 0.38 0.37 0.37 0.31 0.38 0.33 0.34 0.37 0.36 (0.03) (0.04) (0.04) (0.04) (0.04) (0.04) (0.03) (0.04) (0.03) (0.04) (0.04) (0.04) Focal sA ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Other sA ✓ ✓ ✓ ✓ ✓ ✓ Focal sE ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Other sE ✓ ✓ ✓ ✓ Clinical History sE ✓ ✓ ✓ ✓ ✓ ✓ J-Statistic 18.23 0.03 16.86 10.45 0.14 0.17 4.3 0.02 10.7 6.13 0.06 0.09 MMSC-BIC -23.96 -8.41 -21.12 -10.64 -8.3 -8.27 -12.57 -8.42 -10.39 -10.75 -8.38 -8.35 Number of Moments 13 5 12 8 5 5 7 5 8 7 5 5 Observations 11420 11420 11420 11420 11420 11420 11420 11420 11420 11420 11420 11420 R-Squared 0.50 0.52 0.49 0.49 0.52 0.52 0.46 0.51 0.48 0.46 0.52 0.52 Note: This table presents results of the model selection exercise as described in Table 3, including the full set of models that were included in the selection procedure. 107
108	Table C.21: Model Selection: Pooled with AI (1) (2) (3) (4) (5) (6) (7) (8) (9) (10) (11) (12) Automation Bias (b) 0.16 0.09 0.17 0.14 0.10 0.10 0.12 0.10 0.13 0.14 0.10 0.10 (0.01) (0.01) (0.02) (0.02) (0.01) (0.01) (0.01) (0.01) (0.02) (0.02) (0.01) (0.01) Own Info Bias (d) 1.12 1.10 1.12 1.12 1.10 1.10 1.11 1.10 1.11 1.12 1.10 1.10 (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) Constant 0.37 0.31 0.36 0.37 0.31 0.31 0.34 0.31 0.34 0.36 0.31 0.31 (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) Focal sA ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Other sA ✓ ✓ ✓ ✓ ✓ ✓ Focal sE ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Other sE ✓ ✓ ✓ ✓ Clinical History sE ✓ ✓ ✓ ✓ ✓ ✓ J-Statistic 12.52 3.85 10.53 4.81 2.03 2.71 4.64 3.84 3.98 5.2 2.44 2.4 MMSC-BIC -12.79 -13.03 -10.57 -12.07 -14.85 -14.17 -12.24 -13.03 -12.9 -11.68 -14.43 -14.48 Number of Moments 9 7 8 7 7 7 7 7 7 7 7 7 Observations 57100 57100 57100 57100 57100 57100 57100 57100 57100 57100 57100 57100 R-Squared 0.45 0.42 0.44 0.43 0.42 0.42 0.43 0.42 0.43 0.43 0.42 0.42 Note: This table presents results of the model selection exercise as described in Table 3, though this table only includes all pathologies with AI assistance. 108
109	Table C.22: Model Selection: Abnormal (1) (2) (3) (4) (5) (6) (7) (8) (9) (10) (11) (12) Automation Bias (b) 0.11 0.06 0.10 0.11 0.06 0.06 0.08 0.06 0.08 0.08 0.06 0.06 (0.03) (0.02) (0.03) (0.03) (0.02) (0.02) (0.02) (0.02) (0.03) (0.03) (0.02) (0.02) Own Info Bias (d) 1.06 1.07 1.06 1.07 1.07 1.07 1.06 1.07 1.06 1.07 1.07 1.07 (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) Constant 0.38 0.29 0.36 0.39 0.30 0.29 0.34 0.29 0.34 0.34 0.29 0.29 (0.07) (0.06) (0.07) (0.07) (0.06) (0.06) (0.06) (0.06) (0.07) (0.07) (0.06) (0.06) Focal sA ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Other sA ✓ ✓ ✓ ✓ ✓ ✓ Focal sE ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Other sE ✓ ✓ ✓ ✓ Clinical History sE ✓ ✓ ✓ ✓ ✓ ✓ J-Statistic 12.65 15.83 13.55 12.74 15.0 15.43 15.8 15.95 16.19 14.87 15.78 15.41 MMSC-BIC -25.33 -22.14 -24.43 -25.24 -22.98 -22.54 -22.17 -22.03 -21.78 -23.1 -22.2 -22.56 Number of Moments 12 12 12 12 12 12 12 12 12 12 12 12 Observations 5710 5710 5710 5710 5710 5710 5710 5710 5710 5710 5710 5710 R-Squared 0.37 0.32 0.34 0.35 0.32 0.32 0.34 0.32 0.33 0.33 0.32 0.32 Note: This table presents results of the model selection exercise as described in Table 3, though this table only includes Abnormal. 109
110	110 C.5.4 Model Selection Without Adjusting for Measurement Error This section presents the results of the model selection exercise not accounting for measure- ment error in the human signal. In these analyses, the instruments are constructed using the radiologist’s report on the case in the treatment arm without AI assistance. Note that some time elapses between the reads, so the radiologist likely observes a different draw of sE intro- ducing measurement error into the right-hand side variables of equation 7. This is why the preferred method uses instruments constructed using a leave-one-out average of reports for the case. Table C.23 presents results for top-level pathologies with AI, Table C.24 presents results for all pathologies with AI, and Table C.25 presents results for abnormal.
111	Table C.23: Model Selection: Top Level with AI without Accounting for Measurement Error (1) (2) (3) (4) (5) (6) (7) (8) (9) (10) (11) (12) Automation Bias (b) 0.49 0.37 0.56 0.53 0.37 0.38 0.42 0.37 0.48 0.52 0.36 0.38 (0.02) (0.02) (0.03) (0.03) (0.02) (0.02) (0.02) (0.02) (0.03) (0.02) (0.02) (0.02) Own Info Bias (d) 1.00 0.89 0.95 0.95 0.90 0.90 0.93 0.90 0.91 0.94 0.90 0.89 (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) Constant 0.32 0.13 0.29 0.31 0.12 0.13 0.21 0.14 0.20 0.27 0.14 0.12 (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) Focal sA ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Other sA ✓ ✓ ✓ ✓ ✓ ✓ Focal sE ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Other sE ✓ ✓ ✓ ✓ Clinical History sE ✓ ✓ ✓ ✓ ✓ ✓ J-Statistic 3.47 1.06 2.04 2.94 4.6 1.98 0.01 1.75 0.0 3.7 9.19 0.0 MMSC-BIC -4.97 -7.38 -2.18 -1.28 -3.84 -6.46 -4.21 -10.91 0.0 -0.52 -7.69 0.0 Number of Moments 5 5 4 4 5 5 4 6 3 4 7 3 Observations 11420 11420 11420 11420 11420 11420 11420 11420 11420 11420 11420 11420 R-Squared 0.58 0.55 0.56 0.56 0.55 0.55 0.56 0.55 0.56 0.56 0.55 0.55 Note: This table presents results of the model selection exercise as described in Table 3 for top-level pathologies with AI assistance without accounting for measurement error in the radiologist reports. 111
112	Table C.24: Model Selection: Pooled with AI without Accounting for Measurement Error (1) (2) (3) (4) (5) (6) (7) (8) (9) (10) (11) (12) Automation Bias (b) 0.45 0.35 0.45 0.46 0.36 0.35 0.39 0.35 0.41 0.45 0.36 0.35 (0.02) (0.01) (0.02) (0.02) (0.01) (0.01) (0.02) (0.01) (0.02) (0.02) (0.01) (0.01) Own Info Bias (d) 1.01 0.93 0.97 0.98 0.93 0.94 0.96 0.93 0.95 0.97 0.94 0.93 (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) (0.01) Constant 0.21 0.00 0.10 0.14 -0.01 0.01 0.07 0.00 0.04 0.12 0.01 -0.01 (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) (0.04) Focal sA ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Other sA ✓ ✓ ✓ ✓ ✓ ✓ Focal sE ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Other sE ✓ ✓ ✓ ✓ Clinical History sE ✓ ✓ ✓ ✓ ✓ ✓ J-Statistic 11.7 0.0 0.0 1.18 4.21 7.31 0.0 8.13 0.0 0.0 2.85 8.57 MMSC-BIC -13.62 0.0 0.0 -3.04 -12.67 -9.57 0.0 -8.75 0.0 0.0 -18.25 -8.31 Number of Moments 9 3 3 4 7 7 3 7 3 3 8 7 Observations 57100 57100 57100 57100 57100 57100 57100 57100 57100 57100 57100 57100 R-Squared 0.58 0.56 0.56 0.56 0.56 0.56 0.57 0.56 0.56 0.56 0.56 0.56 Note: This table presents results of the model selection exercise as described in Table 3 for all pathologies with AI assistance without accounting for measurement error in the radiologist reports. 112
113	Table C.25: Model Selection: Abnormal without Accounting for Measurement Error (1) (2) (3) (4) (5) (6) (7) (8) (9) (10) (11) (12) Automation Bias (b) 0.47 0.35 0.44 0.42 0.37 0.37 0.36 0.36 0.36 0.41 0.37 0.36 (0.02) (0.02) (0.03) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) Own Info Bias (d) 0.92 0.89 0.86 0.90 0.88 0.88 0.85 0.88 0.82 0.87 0.87 0.88 (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) (0.02) Constant 1.23 0.98 1.16 1.12 1.02 1.05 0.99 1.04 1.01 1.11 1.05 1.00 (0.07) (0.06) (0.08) (0.07) (0.06) (0.06) (0.06) (0.06) (0.07) (0.07) (0.07) (0.06) Focal sA ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Other sA ✓ ✓ ✓ ✓ ✓ ✓ Focal sE ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Other sE ✓ ✓ ✓ ✓ Clinical History sE ✓ ✓ ✓ ✓ ✓ ✓ J-Statistic 12.09 7.1 0.35 4.71 3.06 4.94 0.0 5.79 0.0 0.34 0.0 4.85 MMSC-BIC -13.23 -5.56 -3.87 -3.73 -1.16 -3.5 0.0 -2.65 0.0 -3.88 0.0 -3.59 Number of Moments 9 6 4 5 4 5 3 5 3 4 3 5 Observations 5710 5710 5710 5710 5710 5710 5710 5710 5710 5710 5710 5710 R-Squared 0.56 0.54 0.53 0.54 0.54 0.54 0.54 0.54 0.53 0.53 0.54 0.54 Note: This table presents results of the model selection exercise as described in Table 3 for abnormal without accounting for measurement error in the radiologist reports. 113
